metric,population,perm_id,perm_stat,matched_regions,obs_stat
Pi,Improved,581,0.00175817,159,0.0037863
Pi,Improved,582,0.00172972,159,0.0037863
Pi,Improved,583,0.00172085,159,0.0037863
Pi,Improved,584,0.00181242,159,0.0037863
Pi,Improved,585,0.0017828915,159,0.0037863
Pi,Improved,586,0.0017563,159,0.0037863
Pi,Improved,587,0.00174135,159,0.0037863
Pi,Improved,588,0.001853575,159,0.0037863
Pi,Improved,589,0.00172647,159,0.0037863
Pi,Improved,590,0.00179791,159,0.0037863
Pi,Improved,591,0.00172734,159,0.0037863
Pi,Improved,592,0.00170899,159,0.0037863
Pi,Improved,593,0.001686255,159,0.0037863
Pi,Improved,594,0.00174999,159,0.0037863
Pi,Improved,595,0.001607235,159,0.0037863
Pi,Improved,596,0.00187341,159,0.0037863
Pi,Improved,597,0.00178659,159,0.0037863
Pi,Improved,598,0.001430885,159,0.0037863
Pi,Improved,599,0.001493085,159,0.0037863
Pi,Improved,600,0.00174501,159,0.0037863
Pi,Improved,601,0.00182499,159,0.0037863
Pi,Improved,602,0.0016408,159,0.0037863
Pi,Improved,603,0.00195425,159,0.0037863
Pi,Improved,604,0.00174877,159,0.0037863
Pi,Improved,605,0.001687795,159,0.0037863
Pi,Improved,606,0.001838885,159,0.0037863
Pi,Improved,607,0.00181097,159,0.0037863
Pi,Improved,608,0.001844395,159,0.0037863
Pi,Improved,609,0.00172934,159,0.0037863
Pi,Improved,610,0.00174295,159,0.0037863
Pi,Improved,611,0.00154356,159,0.0037863
Pi,Improved,612,0.00193754,159,0.0037863
Pi,Improved,613,0.00181184,159,0.0037863
Pi,Improved,614,0.00168435,159,0.0037863
Pi,Improved,615,0.0018176,159,0.0037863
Pi,Improved,616,0.00162109,159,0.0037863
Pi,Improved,617,0.00179512,159,0.0037863
Pi,Improved,618,0.001677675,159,0.0037863
Pi,Improved,619,0.00168762,159,0.0037863
Pi,Improved,620,0.00183711,159,0.0037863
Pi,Improved,621,0.00170284,159,0.0037863
Pi,Improved,622,0.001550775,159,0.0037863
Pi,Improved,623,0.00170244,159,0.0037863
Pi,Improved,624,0.00180608,159,0.0037863
Pi,Improved,625,0.00173647,159,0.0037863
Pi,Improved,626,0.00179491,159,0.0037863
Pi,Improved,627,0.001863905,159,0.0037863
Pi,Improved,628,0.00180346,159,0.0037863
Pi,Improved,629,0.0016305,159,0.0037863
Pi,Improved,630,0.00190622,159,0.0037863
Pi,Improved,631,0.00179014,159,0.0037863
Pi,Improved,632,0.0017063,159,0.0037863
Pi,Improved,633,0.00181588,159,0.0037863
Pi,Improved,634,0.001390415,159,0.0037863
Pi,Improved,635,0.001945895,159,0.0037863
Pi,Improved,636,0.00188304,159,0.0037863
Pi,Improved,637,0.00183271,159,0.0037863
Pi,Improved,638,0.001749055,159,0.0037863
Pi,Improved,639,0.001762495,159,0.0037863
Pi,Improved,640,0.00165713,159,0.0037863
Pi,Improved,641,0.00189849,159,0.0037863
Pi,Improved,642,0.00177404,159,0.0037863
Pi,Improved,643,0.001714525,159,0.0037863
Pi,Improved,644,0.00198097,159,0.0037863
Pi,Improved,645,0.00176545,159,0.0037863
Pi,Improved,646,0.001863635,159,0.0037863
Pi,Improved,647,0.00170204,159,0.0037863
Pi,Improved,648,0.00170511,159,0.0037863
Pi,Improved,649,0.001744395,159,0.0037863
Pi,Improved,650,0.00170135,159,0.0037863
Pi,Improved,651,0.00186377,159,0.0037863
Pi,Improved,652,0.00178815,159,0.0037863
Pi,Improved,653,0.00193344,159,0.0037863
Pi,Improved,654,0.00164045,159,0.0037863
Pi,Improved,655,0.0017232205,159,0.0037863
Pi,Improved,656,0.00161653,159,0.0037863
Pi,Improved,657,0.00183611,159,0.0037863
Pi,Improved,658,0.00179772,159,0.0037863
Pi,Improved,659,0.001722825,159,0.0037863
Pi,Improved,660,0.001725985,159,0.0037863
Pi,Improved,661,0.001894455,159,0.0037863
Pi,Improved,662,0.00181422,159,0.0037863
Pi,Improved,663,0.00196684,159,0.0037863
Pi,Improved,664,0.0016157385,159,0.0037863
Pi,Improved,665,0.00193232,159,0.0037863
Pi,Improved,666,0.00164212,159,0.0037863
Pi,Improved,667,0.00167185,159,0.0037863
Pi,Improved,668,0.00181078,159,0.0037863
Pi,Improved,669,0.00168331,159,0.0037863
Pi,Improved,670,0.00174877,159,0.0037863
Pi,Improved,671,0.00181544,159,0.0037863
Pi,Improved,672,0.00197274,159,0.0037863
Pi,Improved,673,0.00155193,159,0.0037863
Pi,Improved,674,0.00173746,159,0.0037863
Pi,Improved,675,0.001881115,159,0.0037863
Pi,Improved,676,0.00189158,159,0.0037863
Pi,Improved,677,0.00181393,159,0.0037863
Pi,Improved,678,0.00176273,159,0.0037863
Pi,Improved,679,0.00186363,159,0.0037863
Pi,Improved,680,0.00165223,159,0.0037863
Pi,Improved,681,0.001686255,159,0.0037863
Pi,Improved,682,0.00191895,159,0.0037863
Pi,Improved,683,0.00167837,159,0.0037863
Pi,Improved,684,0.00183097,159,0.0037863
Pi,Improved,685,0.00162721,159,0.0037863
Pi,Improved,686,0.0018386,159,0.0037863
Pi,Improved,687,0.00172881,159,0.0037863
Pi,Improved,688,0.001683905,159,0.0037863
Pi,Improved,689,0.00177733,159,0.0037863
Pi,Improved,690,0.001643675,159,0.0037863
Pi,Improved,691,0.00152877,159,0.0037863
Pi,Improved,692,0.00162931,159,0.0037863
Pi,Improved,693,0.00170744,159,0.0037863
Pi,Improved,694,0.00166553,159,0.0037863
Pi,Improved,695,0.00161352,159,0.0037863
Pi,Improved,696,0.0017959,159,0.0037863
Pi,Improved,697,0.00171298,159,0.0037863
Pi,Improved,698,0.001626575,159,0.0037863
Pi,Improved,699,0.001858385,159,0.0037863
Pi,Improved,700,0.00194763,159,0.0037863
Pi,Improved,701,0.00165137,159,0.0037863
Pi,Improved,702,0.00182596,159,0.0037863
Pi,Improved,703,0.00177569,159,0.0037863
Pi,Improved,704,0.00173766,159,0.0037863
Pi,Improved,705,0.00176505,159,0.0037863
Pi,Improved,706,0.00176693,159,0.0037863
Pi,Improved,707,0.00153343,159,0.0037863
Pi,Improved,708,0.001771195,159,0.0037863
Pi,Improved,709,0.001683225,159,0.0037863
Pi,Improved,710,0.00177352,159,0.0037863
Pi,Improved,711,0.00160484,159,0.0037863
Pi,Improved,712,0.00196104,159,0.0037863
Pi,Improved,713,0.00157159,159,0.0037863
Pi,Improved,714,0.00177704,159,0.0037863
Pi,Improved,715,0.00160046,159,0.0037863
Pi,Improved,716,0.00170196,159,0.0037863
Pi,Improved,717,0.001757445,159,0.0037863
Pi,Improved,718,0.002093495,159,0.0037863
Pi,Improved,719,0.00181144,159,0.0037863
Pi,Improved,720,0.00169065,159,0.0037863
Pi,Improved,721,0.00177439,159,0.0037863
Pi,Improved,722,0.00185861,159,0.0037863
Pi,Improved,723,0.00201748,159,0.0037863
Pi,Improved,724,0.00176005,159,0.0037863
Pi,Improved,725,0.00187787,159,0.0037863
Pi,Improved,726,0.00178393,159,0.0037863
Pi,Improved,727,0.00193492,159,0.0037863
Pi,Improved,728,0.00171698,159,0.0037863
Pi,Improved,729,0.001617925,159,0.0037863
Pi,Improved,730,0.00180376,159,0.0037863
Pi,Improved,731,0.001873765,159,0.0037863
Pi,Improved,732,0.00164774,159,0.0037863
Pi,Improved,733,0.001709625,159,0.0037863
Pi,Improved,734,0.001776625,159,0.0037863
Pi,Improved,735,0.00156049,159,0.0037863
Pi,Improved,736,0.00169206,159,0.0037863
Pi,Improved,737,0.001828675,159,0.0037863
Pi,Improved,738,0.00178612,159,0.0037863
Pi,Improved,739,0.001893545,159,0.0037863
Pi,Improved,740,0.00167605,159,0.0037863
Pi,Improved,741,0.00184587,159,0.0037863
Pi,Improved,742,0.0017560765,159,0.0037863
Pi,Improved,743,0.00182657,159,0.0037863
Pi,Improved,744,0.001796285,159,0.0037863
Pi,Improved,745,0.00185157,159,0.0037863
Pi,Improved,746,0.001618015,159,0.0037863
Pi,Improved,747,0.00174326,159,0.0037863
Pi,Improved,748,0.0019099,159,0.0037863
Pi,Improved,749,0.0015900545,159,0.0037863
Pi,Improved,750,0.0017009,159,0.0037863
Pi,Improved,751,0.00191626,159,0.0037863
Pi,Improved,752,0.001774795,159,0.0037863
Pi,Improved,753,0.00183976,159,0.0037863
Pi,Improved,754,0.00163098,159,0.0037863
Pi,Improved,755,0.001873755,159,0.0037863
Pi,Improved,756,0.00177595,159,0.0037863
Pi,Improved,757,0.0018267,159,0.0037863
Pi,Improved,758,0.00206504,159,0.0037863
Pi,Improved,759,0.00187241,159,0.0037863
Pi,Improved,760,0.00198305,159,0.0037863
Pi,Improved,761,0.00184128,159,0.0037863
Pi,Improved,762,0.001769265,159,0.0037863
Pi,Improved,763,0.00166202,159,0.0037863
Pi,Improved,764,0.001758845,159,0.0037863
Pi,Improved,765,0.00188045,159,0.0037863
Pi,Improved,766,0.00188877,159,0.0037863
Pi,Improved,767,0.00179272,159,0.0037863
Pi,Improved,768,0.001775245,159,0.0037863
Pi,Improved,769,0.00152985,159,0.0037863
Pi,Improved,770,0.00175284,159,0.0037863
Pi,Improved,771,0.00186518,159,0.0037863
Pi,Improved,772,0.001822345,159,0.0037863
Pi,Improved,773,0.00180426,159,0.0037863
Pi,Improved,774,0.00166765,159,0.0037863
Pi,Improved,775,0.00165866,159,0.0037863
Pi,Improved,776,0.001689035,159,0.0037863
Pi,Improved,777,0.001768685,159,0.0037863
Pi,Improved,778,0.0017442,159,0.0037863
Pi,Improved,779,0.001732885,159,0.0037863
Pi,Improved,780,0.001616815,159,0.0037863
Pi,Improved,781,0.00169206,159,0.0037863
Pi,Improved,782,0.00161125,159,0.0037863
Pi,Improved,783,0.001991935,159,0.0037863
Pi,Improved,784,0.00191529,159,0.0037863
Pi,Improved,785,0.001761275,159,0.0037863
Pi,Improved,786,0.00167403,159,0.0037863
Pi,Improved,787,0.001717595,159,0.0037863
Pi,Improved,788,0.001852765,159,0.0037863
Pi,Improved,789,0.0016322,159,0.0037863
Pi,Improved,790,0.00179802,159,0.0037863
Pi,Improved,791,0.001936135,159,0.0037863
Pi,Improved,792,0.001697385,159,0.0037863
Pi,Improved,793,0.00174684,159,0.0037863
Pi,Improved,794,0.001915925,159,0.0037863
Pi,Improved,795,0.00182166,159,0.0037863
Pi,Improved,796,0.001631845,159,0.0037863
Pi,Improved,797,0.00166298,159,0.0037863
Pi,Improved,798,0.00157939,159,0.0037863
Pi,Improved,799,0.001803995,159,0.0037863
Pi,Improved,800,0.00195677,159,0.0037863
Pi,Improved,801,0.00175529,159,0.0037863
Pi,Improved,802,0.0018266,159,0.0037863
Pi,Improved,803,0.001722465,159,0.0037863
Pi,Improved,804,0.00181656,159,0.0037863
Pi,Improved,805,0.00152151,159,0.0037863
Pi,Improved,806,0.0017583175,159,0.0037863
Pi,Improved,807,0.00178085,159,0.0037863
Pi,Improved,808,0.00172612,159,0.0037863
Pi,Improved,809,0.00179897,159,0.0037863
Pi,Improved,810,0.00176578,159,0.0037863
Pi,Improved,811,0.00202693,159,0.0037863
Pi,Improved,812,0.00171112,159,0.0037863
Pi,Improved,813,0.001706515,159,0.0037863
Pi,Improved,814,0.00170722,159,0.0037863
Pi,Improved,815,0.00187148,159,0.0037863
Pi,Improved,816,0.00169975,159,0.0037863
Pi,Improved,817,0.00183152,159,0.0037863
Pi,Improved,818,0.00177735,159,0.0037863
Pi,Improved,819,0.00186082,159,0.0037863
Pi,Improved,820,0.0018545,159,0.0037863
Pi,Improved,821,0.0016815,159,0.0037863
Pi,Improved,822,0.0017927,159,0.0037863
Pi,Improved,823,0.001682455,159,0.0037863
Pi,Improved,824,0.00182657,159,0.0037863
Pi,Improved,825,0.00163092,159,0.0037863
Pi,Improved,826,0.00175159,159,0.0037863
Pi,Improved,827,0.00172303,159,0.0037863
Pi,Improved,828,0.00184294,159,0.0037863
Pi,Improved,829,0.00156524,159,0.0037863
Pi,Improved,830,0.00158355,159,0.0037863
Pi,Improved,831,0.00155791,159,0.0037863
Pi,Improved,832,0.00200348,159,0.0037863
Pi,Improved,833,0.00189862,159,0.0037863
Pi,Improved,834,0.001854815,159,0.0037863
Pi,Improved,835,0.00174162,159,0.0037863
Pi,Improved,836,0.00175712,159,0.0037863
Pi,Improved,837,0.00167352,159,0.0037863
Pi,Improved,838,0.0017492,159,0.0037863
Pi,Improved,839,0.001845105,159,0.0037863
Pi,Improved,840,0.00191895,159,0.0037863
Pi,Improved,841,0.00208042,159,0.0037863
Pi,Improved,842,0.00178661,159,0.0037863
Pi,Improved,843,0.00168422,159,0.0037863
Pi,Improved,844,0.00167828,159,0.0037863
Pi,Improved,845,0.00165356,159,0.0037863
Pi,Improved,846,0.00162476,159,0.0037863
Pi,Improved,847,0.001716,159,0.0037863
Pi,Improved,848,0.001628165,159,0.0037863
Pi,Improved,849,0.00162833,159,0.0037863
Pi,Improved,850,0.00192247,159,0.0037863
Pi,Improved,851,0.00186359,159,0.0037863
Pi,Improved,852,0.00193794,159,0.0037863
Pi,Improved,853,0.00186103,159,0.0037863
Pi,Improved,854,0.0016915,159,0.0037863
Pi,Improved,855,0.001511405,159,0.0037863
Pi,Improved,856,0.00161091,159,0.0037863
Pi,Improved,857,0.00176628,159,0.0037863
Pi,Improved,858,0.00169169,159,0.0037863
Pi,Improved,859,0.00182457,159,0.0037863
Pi,Improved,860,0.00171055,159,0.0037863
Pi,Improved,861,0.00162025,159,0.0037863
Pi,Improved,862,0.001555545,159,0.0037863
Pi,Improved,863,0.00196157,159,0.0037863
Pi,Improved,864,0.001949875,159,0.0037863
Pi,Improved,865,0.001748655,159,0.0037863
Pi,Improved,866,0.001827,159,0.0037863
Pi,Improved,867,0.00170564,159,0.0037863
Pi,Improved,868,0.001972085,159,0.0037863
Pi,Improved,869,0.00178342,159,0.0037863
Pi,Improved,870,0.00185321,159,0.0037863
Pi,Improved,871,0.00175817,159,0.0037863
Pi,Improved,872,0.001737865,159,0.0037863
Pi,Improved,873,0.00182071,159,0.0037863
Pi,Improved,874,0.00173458,159,0.0037863
Pi,Improved,875,0.00184111,159,0.0037863
Pi,Improved,876,0.0016445,159,0.0037863
Pi,Improved,877,0.001748335,159,0.0037863
Pi,Improved,878,0.001776495,159,0.0037863
Pi,Improved,879,0.002053,159,0.0037863
Pi,Improved,880,0.001734955,159,0.0037863
Pi,Improved,881,0.001858295,159,0.0037863
Pi,Improved,882,0.00180351,159,0.0037863
Pi,Improved,883,0.00171314,159,0.0037863
Pi,Improved,884,0.001690955,159,0.0037863
Pi,Improved,885,0.0017184245,159,0.0037863
Pi,Improved,886,0.00162816,159,0.0037863
Pi,Improved,887,0.00144129,159,0.0037863
Pi,Improved,888,0.001698525,159,0.0037863
Pi,Improved,889,0.00161804,159,0.0037863
Pi,Improved,890,0.00178721,159,0.0037863
Pi,Improved,891,0.00169801,159,0.0037863
Pi,Improved,892,0.001627725,159,0.0037863
Pi,Improved,893,0.001565765,159,0.0037863
Pi,Improved,894,0.00183635,159,0.0037863
Pi,Improved,895,0.00179422,159,0.0037863
Pi,Improved,896,0.0016815,159,0.0037863
Pi,Improved,897,0.001899505,159,0.0037863
Pi,Improved,898,0.00160509,159,0.0037863
Pi,Improved,899,0.00179201,159,0.0037863
Pi,Improved,900,0.00167264,159,0.0037863
Pi,Improved,901,0.0019710485,159,0.0037863
Pi,Improved,902,0.00147333,159,0.0037863
Pi,Improved,903,0.00185795,159,0.0037863
Pi,Improved,904,0.001842495,159,0.0037863
Pi,Improved,905,0.00186017,159,0.0037863
Pi,Improved,906,0.001760455,159,0.0037863
Pi,Improved,907,0.00170477,159,0.0037863
Pi,Improved,908,0.0018428,159,0.0037863
Pi,Improved,909,0.00161091,159,0.0037863
Pi,Improved,910,0.0016774845,159,0.0037863
Pi,Improved,911,0.001824325,159,0.0037863
Pi,Improved,912,0.001898225,159,0.0037863
Pi,Improved,913,0.001553005,159,0.0037863
Pi,Improved,914,0.00178374,159,0.0037863
Pi,Improved,915,0.00168435,159,0.0037863
Pi,Improved,916,0.00189305,159,0.0037863
Pi,Improved,917,0.00184709,159,0.0037863
Pi,Improved,918,0.001791345,159,0.0037863
Pi,Improved,919,0.001736095,159,0.0037863
Pi,Improved,920,0.00197034,159,0.0037863
Pi,Improved,921,0.001892755,159,0.0037863
Pi,Improved,922,0.0017111655,159,0.0037863
Pi,Improved,923,0.00162035,159,0.0037863
Pi,Improved,924,0.00175032,159,0.0037863
Pi,Improved,925,0.00177133,159,0.0037863
Pi,Improved,926,0.00161775,159,0.0037863
Pi,Improved,927,0.00177851,159,0.0037863
Pi,Improved,928,0.00166535,159,0.0037863
Pi,Improved,929,0.00170757,159,0.0037863
Pi,Improved,930,0.00172756,159,0.0037863
Pi,Improved,931,0.00177108,159,0.0037863
Pi,Improved,932,0.00180323,159,0.0037863
Pi,Improved,933,0.001537715,159,0.0037863
Pi,Improved,934,0.00172212,159,0.0037863
Pi,Improved,935,0.00180974,159,0.0037863
Pi,Improved,936,0.00177375,159,0.0037863
Pi,Improved,937,0.001664485,159,0.0037863
Pi,Improved,938,0.00184603,159,0.0037863
Pi,Improved,939,0.001813,159,0.0037863
Pi,Improved,940,0.00186059,159,0.0037863
Pi,Improved,941,0.00174751,159,0.0037863
Pi,Improved,942,0.00194453,159,0.0037863
Pi,Improved,943,0.0017614,159,0.0037863
Pi,Improved,944,0.001914545,159,0.0037863
Pi,Improved,945,0.00176853,159,0.0037863
Pi,Improved,946,0.00210682,159,0.0037863
Pi,Improved,947,0.00166473,159,0.0037863
Pi,Improved,948,0.0017346115,159,0.0037863
Pi,Improved,949,0.001726054,159,0.0037863
Pi,Improved,950,0.00167536,159,0.0037863
Pi,Improved,951,0.00171471,159,0.0037863
Pi,Improved,952,0.00164927,159,0.0037863
Pi,Improved,953,0.001830275,159,0.0037863
Pi,Improved,954,0.00173774,159,0.0037863
Pi,Improved,955,0.00185371,159,0.0037863
Pi,Improved,956,0.001539465,159,0.0037863
Pi,Improved,957,0.00181807,159,0.0037863
Pi,Improved,958,0.00191145,159,0.0037863
Pi,Improved,959,0.00200148,159,0.0037863
Pi,Improved,960,0.001802055,159,0.0037863
Pi,Improved,961,0.001797025,159,0.0037863
Pi,Improved,962,0.001678035,159,0.0037863
Pi,Improved,963,0.00169734,159,0.0037863
Pi,Improved,964,0.001695165,159,0.0037863
Pi,Improved,965,0.00180619,159,0.0037863
Pi,Improved,966,0.00174864,159,0.0037863
Pi,Improved,967,0.00172383,159,0.0037863
Pi,Improved,968,0.00198537,159,0.0037863
Pi,Improved,969,0.00169897,159,0.0037863
Pi,Improved,970,0.001854995,159,0.0037863
Pi,Improved,971,0.0016615,159,0.0037863
Pi,Improved,972,0.00167785,159,0.0037863
Pi,Improved,973,0.00161009,159,0.0037863
Pi,Improved,974,0.001546415,159,0.0037863
Pi,Improved,975,0.001771105,159,0.0037863
Pi,Improved,976,0.001732765,159,0.0037863
Pi,Improved,977,0.00184103,159,0.0037863
Pi,Improved,978,0.00174239,159,0.0037863
Pi,Improved,979,0.00173079,159,0.0037863
Pi,Improved,980,0.00178256,159,0.0037863
Pi,Improved,981,0.00160502,159,0.0037863
Pi,Improved,982,0.00194403,159,0.0037863
Pi,Improved,983,0.001939825,159,0.0037863
Pi,Improved,984,0.00173707,159,0.0037863
Pi,Improved,985,0.00184917,159,0.0037863
Pi,Improved,986,0.001733825,159,0.0037863
Pi,Improved,987,0.001790388,159,0.0037863
Pi,Improved,988,0.001699995,159,0.0037863
Pi,Improved,989,0.00187769,159,0.0037863
Pi,Improved,990,0.0019208,159,0.0037863
Pi,Improved,991,0.00171287,159,0.0037863
Pi,Improved,992,0.001651305,159,0.0037863
Pi,Improved,993,0.001698395,159,0.0037863
Pi,Improved,994,0.0016581535,159,0.0037863
Pi,Improved,995,0.001604575,159,0.0037863
Pi,Improved,996,0.00190089,159,0.0037863
Pi,Improved,997,0.00163496,159,0.0037863
Pi,Improved,998,0.00175883,159,0.0037863
Pi,Improved,999,0.001677035,159,0.0037863
Pi,Improved,1000,0.00177497,159,0.0037863
Pi,Improved,1001,0.00177964,159,0.0037863
Pi,Improved,1002,0.001778365,159,0.0037863
Pi,Improved,1003,0.0017479,159,0.0037863
Pi,Improved,1004,0.001986465,159,0.0037863
Pi,Improved,1005,0.0018267,159,0.0037863
Pi,Improved,1006,0.00161349,159,0.0037863
Pi,Improved,1007,0.0017006,159,0.0037863
Pi,Improved,1008,0.00166566,159,0.0037863
Pi,Improved,1009,0.00183773,159,0.0037863
Pi,Improved,1010,0.00171766,159,0.0037863
Pi,Improved,1011,0.00164967,159,0.0037863
Pi,Improved,1012,0.00181341,159,0.0037863
Pi,Improved,1013,0.00169861,159,0.0037863
Pi,Improved,1014,0.00210186,159,0.0037863
Pi,Improved,1015,0.001728705,159,0.0037863
Pi,Improved,1016,0.001753575,159,0.0037863
Pi,Improved,1017,0.00171895,159,0.0037863
Pi,Improved,1018,0.0017814,159,0.0037863
Pi,Improved,1019,0.001616745,159,0.0037863
Pi,Improved,1020,0.0016348795,159,0.0037863
Pi,Improved,1021,0.00166423,159,0.0037863
Pi,Improved,1022,0.00182381,159,0.0037863
Pi,Improved,1023,0.00174439,159,0.0037863
Pi,Improved,1024,0.00170245,159,0.0037863
Pi,Improved,1025,0.001817365,159,0.0037863
Pi,Improved,1026,0.00154122,159,0.0037863
Pi,Improved,1027,0.00179389,159,0.0037863
Pi,Improved,1028,0.00181531,159,0.0037863
Pi,Improved,1029,0.001678193,159,0.0037863
Pi,Improved,1030,0.001657075,159,0.0037863
Pi,Improved,1031,0.00154883,159,0.0037863
Pi,Improved,1032,0.00169547,159,0.0037863
Pi,Improved,1033,0.00183548,159,0.0037863
Pi,Improved,1034,0.00177019,159,0.0037863
Pi,Improved,1035,0.00178585,159,0.0037863
Pi,Improved,1036,0.00187919,159,0.0037863
Pi,Improved,1037,0.001575845,159,0.0037863
Pi,Improved,1038,0.00173564,159,0.0037863
Pi,Improved,1039,0.001687215,159,0.0037863
Pi,Improved,1040,0.00170463,159,0.0037863
Pi,Improved,1041,0.00163574,159,0.0037863
Pi,Improved,1042,0.00161681,159,0.0037863
Pi,Improved,1043,0.001885195,159,0.0037863
Pi,Improved,1044,0.0017764,159,0.0037863
Pi,Improved,1045,0.001677155,159,0.0037863
Pi,Improved,1046,0.001979342,159,0.0037863
Pi,Improved,1047,0.0015756,159,0.0037863
Pi,Improved,1048,0.00185477,159,0.0037863
Pi,Improved,1049,0.00173082,159,0.0037863
Pi,Improved,1050,0.001756,159,0.0037863
Pi,Improved,1051,0.00171383,159,0.0037863
Pi,Improved,1052,0.001777355,159,0.0037863
Pi,Improved,1053,0.001831465,159,0.0037863
Pi,Improved,1054,0.00154262,159,0.0037863
Pi,Improved,1055,0.00182222,159,0.0037863
Pi,Improved,1056,0.001683186,159,0.0037863
Pi,Improved,1057,0.001750055,159,0.0037863
Pi,Improved,1058,0.001966695,159,0.0037863
Pi,Improved,1059,0.001766675,159,0.0037863
Pi,Improved,1060,0.0017729,159,0.0037863
Pi,Improved,1061,0.001836285,159,0.0037863
Pi,Improved,1062,0.001816655,159,0.0037863
Pi,Improved,1063,0.001658295,159,0.0037863
Pi,Improved,1064,0.001807,159,0.0037863
Pi,Improved,1065,0.0018526,159,0.0037863
Pi,Improved,1066,0.00183505,159,0.0037863
Pi,Improved,1067,0.001791825,159,0.0037863
Pi,Improved,1068,0.001683995,159,0.0037863
Pi,Improved,1069,0.001844875,159,0.0037863
Pi,Improved,1070,0.001727215,159,0.0037863
Pi,Improved,1071,0.00170412,159,0.0037863
Pi,Improved,1072,0.00177184,159,0.0037863
Pi,Improved,1073,0.00176668,159,0.0037863
Pi,Improved,1074,0.00182382,159,0.0037863
Pi,Improved,1075,0.00163757,159,0.0037863
Pi,Improved,1076,0.001621025,159,0.0037863
Pi,Improved,1077,0.00171006,159,0.0037863
Pi,Improved,1078,0.00172748,159,0.0037863
Pi,Improved,1079,0.00190425,159,0.0037863
Pi,Improved,1080,0.00163731,159,0.0037863
Pi,Improved,1081,0.00171066,159,0.0037863
Pi,Improved,1082,0.00177735,159,0.0037863
Pi,Improved,1083,0.00166222,159,0.0037863
Pi,Improved,1084,0.00172474,159,0.0037863
Pi,Improved,1085,0.0018392,159,0.0037863
Pi,Improved,1086,0.00169904,159,0.0037863
Pi,Improved,1087,0.00173787,159,0.0037863
Pi,Improved,1088,0.00174212,159,0.0037863
Pi,Improved,1089,0.00178441,159,0.0037863
Pi,Improved,1090,0.001826525,159,0.0037863
