comparison	region_chr	region_start	region_end	max_xpclr	n_merged_windows	gene_chr	gene_start	gene_end	strand	gene_id
domestication_landrace_vs_wild	6	56175001	56200000	395.204104	1	6	56191453	56196257	+	Sobic.006G194800
domestication_landrace_vs_wild	6	56175001	56200000	395.204104	1	6	56197422	56202136	+	Sobic.006G194900
domestication_landrace_vs_wild	6	58570001	58600000	596.1956383	2	6	58564705	58571008	-	Sobic.006G226500
domestication_landrace_vs_wild	6	58570001	58600000	596.1956383	2	6	58567964	58572650	-	Sobic.006G226566
domestication_landrace_vs_wild	6	58570001	58600000	596.1956383	2	6	58569753	58575327	-	Sobic.006G226632
domestication_landrace_vs_wild	6	58570001	58600000	596.1956383	2	6	58574538	58581301	+	Sobic.006G226700
domestication_landrace_vs_wild	6	58570001	58600000	596.1956383	2	6	58580314	58586616	+	Sobic.006G226800
domestication_landrace_vs_wild	6	58570001	58600000	596.1956383	2	6	58584802	58590833	+	Sobic.006G226900
domestication_landrace_vs_wild	6	58570001	58600000	596.1956383	2	6	58589359	58594995	+	Sobic.006G227000
domestication_landrace_vs_wild	6	59650001	59675000	376.8759583	1	6	59648263	59661895	-	Sobic.006G241700
domestication_landrace_vs_wild	6	59650001	59675000	376.8759583	1	6	59659329	59669021	-	Sobic.006G241800
domestication_landrace_vs_wild	6	59730001	59760000	687.2378507	2	6	59728044	59732793	-	Sobic.006G242800
domestication_landrace_vs_wild	6	59730001	59760000	687.2378507	2	6	59730934	59736602	-	Sobic.006G242900
domestication_landrace_vs_wild	6	59730001	59760000	687.2378507	2	6	59733120	59740031	+	Sobic.006G243000
domestication_landrace_vs_wild	6	59730001	59760000	687.2378507	2	6	59735917	59747034	-	Sobic.006G243100
domestication_landrace_vs_wild	6	59730001	59760000	687.2378507	2	6	59757059	59764895	+	Sobic.006G243200
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59812599	59822866	+	Sobic.006G243900
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59816726	59829060	-	Sobic.006G244000
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59832281	59837910	+	Sobic.006G244100
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59836308	59842564	+	Sobic.006G244200
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59838599	59846928	-	Sobic.006G244300
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59846651	59853433	+	Sobic.006G244400
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59851850	59857738	+	Sobic.006G244500
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59853569	59861285	-	Sobic.006G244600
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59857299	59866611	+	Sobic.006G244700
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59880647	59888672	+	Sobic.006G244800
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59886071	59893225	-	Sobic.006G244900
domestication_landrace_vs_wild	6	59820001	59895000	645.012225	6	6	59892667	59901265	+	Sobic.006G245100
domestication_landrace_vs_wild	6	59960001	59985000	455.4551088	1	6	59952139	59960840	-	Sobic.006G245800
domestication_landrace_vs_wild	6	59960001	59985000	455.4551088	1	6	59956895	59966354	+	Sobic.006G245900
domestication_landrace_vs_wild	6	59960001	59985000	455.4551088	1	6	59962686	59967905	+	Sobic.006G246001
domestication_landrace_vs_wild	6	59960001	59985000	455.4551088	1	6	59964767	59969617	-	Sobic.006G246100
domestication_landrace_vs_wild	6	59960001	59985000	455.4551088	1	6	59966733	59972875	+	Sobic.006G246200
domestication_landrace_vs_wild	6	59960001	59985000	455.4551088	1	6	59970469	59976712	+	Sobic.006G246300
domestication_landrace_vs_wild	6	59960001	59985000	455.4551088	1	6	59975220	59980814	-	Sobic.006G246400
domestication_landrace_vs_wild	7	1055001	1080000	378.4409437	1	7	1074834	1081000	+	Sobic.007G011500
domestication_landrace_vs_wild	7	1055001	1080000	378.4409437	1	7	1078203	1087669	+	Sobic.007G011600
domestication_landrace_vs_wild	7	1135001	1160000	370.336132	1	7	1134448	1141072	+	Sobic.007G012600
domestication_landrace_vs_wild	7	1135001	1160000	370.336132	1	7	1140959	1146697	-	Sobic.007G012700
domestication_landrace_vs_wild	7	1135001	1160000	370.336132	1	7	1159809	1168804	+	Sobic.007G012800
domestication_landrace_vs_wild	7	1500001	1525000	391.9465941	1	7	1492603	1501080	-	Sobic.007G017400
domestication_landrace_vs_wild	7	1500001	1525000	391.9465941	1	7	1503239	1510038	-	Sobic.007G017500
domestication_landrace_vs_wild	7	1500001	1525000	391.9465941	1	7	1521507	1528002	-	Sobic.007G017700
domestication_landrace_vs_wild	7	2570001	2595000	496.5116191	1	7	2565314	2572427	-	Sobic.007G028600
domestication_landrace_vs_wild	7	2570001	2595000	496.5116191	1	7	2570598	2577438	-	Sobic.007G028700
domestication_landrace_vs_wild	7	4565001	4590000	393.4298278	1	7	4559574	4569005	-	Sobic.007G045600
domestication_landrace_vs_wild	7	4565001	4590000	393.4298278	1	7	4570748	4578300	+	Sobic.007G045700
domestication_landrace_vs_wild	7	4565001	4590000	393.4298278	1	7	4575852	4582837	-	Sobic.007G045800
domestication_landrace_vs_wild	7	6100001	6215000	566.6060526	4	7	6139843	6145055	+	Sobic.007G059000
domestication_landrace_vs_wild	7	6100001	6215000	566.6060526	4	7	6147302	6155635	-	Sobic.007G059100
domestication_landrace_vs_wild	7	6100001	6215000	566.6060526	4	7	6176383	6181557	-	Sobic.007G059150
domestication_landrace_vs_wild	7	6100001	6215000	566.6060526	4	7	6178640	6185448	-	Sobic.007G059200
domestication_landrace_vs_wild	7	6100001	6215000	566.6060526	4	7	6183621	6187929	+	Sobic.007G059300
domestication_landrace_vs_wild	7	6100001	6215000	566.6060526	4	7	6189063	6197402	+	Sobic.007G059400
domestication_landrace_vs_wild	7	6100001	6215000	566.6060526	4	7	6194696	6199810	-	Sobic.007G059500
domestication_landrace_vs_wild	7	6100001	6215000	566.6060526	4	7	6208990	6219588	+	Sobic.007G059600
domestication_landrace_vs_wild	7	6390001	6415000	385.8749183	1	7	6376457	6390179	-	Sobic.007G061000
domestication_landrace_vs_wild	7	6390001	6415000	385.8749183	1	7	6389174	6406355	-	Sobic.007G061100
domestication_landrace_vs_wild	7	6390001	6415000	385.8749183	1	7	6414877	6429480	+	Sobic.007G061400
domestication_landrace_vs_wild	7	7750001	7795000	542.2017354	3	7	7742188	7750440	-	Sobic.007G069700
domestication_landrace_vs_wild	7	7750001	7795000	542.2017354	3	7	7750459	7755953	-	Sobic.007G069775
domestication_landrace_vs_wild	7	7750001	7795000	542.2017354	3	7	7752376	7762060	-	Sobic.007G069800
domestication_landrace_vs_wild	7	7750001	7795000	542.2017354	3	7	7764552	7769895	-	Sobic.007G069900
domestication_landrace_vs_wild	7	7750001	7795000	542.2017354	3	7	7769474	7778686	+	Sobic.007G070000
domestication_landrace_vs_wild	7	7750001	7795000	542.2017354	3	7	7774978	7781929	-	Sobic.007G070100
domestication_landrace_vs_wild	7	7750001	7795000	542.2017354	3	7	7782765	7791517	-	Sobic.007G070200
domestication_landrace_vs_wild	7	7750001	7795000	542.2017354	3	7	7789425	7797742	-	Sobic.007G070300
domestication_landrace_vs_wild	7	7750001	7795000	542.2017354	3	7	7794480	7799967	-	Sobic.007G070400
domestication_landrace_vs_wild	7	9005001	9105000	468.987624	6	7	9076221	9082621	-	Sobic.007G077766
domestication_landrace_vs_wild	7	9005001	9105000	468.987624	6	7	9094424	9115632	+	Sobic.007G077900
domestication_landrace_vs_wild	7	9145001	9260000	794.2255497	4	7	9139649	9152606	+	Sobic.007G078200
domestication_landrace_vs_wild	7	9145001	9260000	794.2255497	4	7	9153075	9172880	+	Sobic.007G078300
domestication_landrace_vs_wild	7	9145001	9260000	794.2255497	4	7	9178580	9185353	+	Sobic.007G078400
domestication_landrace_vs_wild	7	9145001	9260000	794.2255497	4	7	9183007	9194898	+	Sobic.007G078500
domestication_landrace_vs_wild	7	9145001	9260000	794.2255497	4	7	9191041	9199578	-	Sobic.007G078600
domestication_landrace_vs_wild	7	9145001	9260000	794.2255497	4	7	9222608	9230680	-	Sobic.007G078800
domestication_landrace_vs_wild	7	9145001	9260000	794.2255497	4	7	9233133	9241331	-	Sobic.007G078950
domestication_landrace_vs_wild	7	9145001	9260000	794.2255497	4	7	9238549	9243414	+	Sobic.007G079000
domestication_landrace_vs_wild	7	9145001	9260000	794.2255497	4	7	9254251	9261349	+	Sobic.007G079101
domestication_landrace_vs_wild	7	11040001	11100000	693.6034525	6	7	11012260	11049643	-	Sobic.007G085800
domestication_landrace_vs_wild	7	11040001	11100000	693.6034525	6	7	11042366	11046509	+	Sobic.007G085966
domestication_landrace_vs_wild	7	11170001	11205000	532.5905667	2	7	11150044	11192001	-	Sobic.007G090472
domestication_landrace_vs_wild	7	11170001	11205000	532.5905667	2	7	11173963	11178790	-	Sobic.007G090480
domestication_landrace_vs_wild	7	11270001	11525000	617.823756	12	7	11240559	11289394	-	Sobic.007G090469
domestication_landrace_vs_wild	7	11270001	11525000	617.823756	12	7	11321450	11327324	+	Sobic.007G090463
domestication_landrace_vs_wild	7	11270001	11525000	617.823756	12	7	11375406	11380734	-	Sobic.007G090460
domestication_landrace_vs_wild	7	11270001	11525000	617.823756	12	7	11405969	11411953	-	Sobic.007G090457
domestication_landrace_vs_wild	7	11270001	11525000	617.823756	12	7	11478353	11483657	-	Sobic.007G090451
domestication_landrace_vs_wild	7	11270001	11525000	617.823756	12	7	11489006	11494798	+	Sobic.007G090448
domestication_landrace_vs_wild	7	11270001	11525000	617.823756	12	7	11491874	11496260	-	Sobic.007G090445
domestication_landrace_vs_wild	7	11270001	11525000	617.823756	12	7	11496254	11503045	+	Sobic.007G090442
domestication_landrace_vs_wild	7	11270001	11525000	617.823756	12	7	11520714	11526455	-	Sobic.007G090436
domestication_landrace_vs_wild	7	11770001	11940000	547.009041	5	7	11780392	11792097	+	Sobic.007G090427
domestication_landrace_vs_wild	7	13150001	13455000	776.3263814	12	7	13145757	13151140	+	Sobic.007G087600
domestication_landrace_vs_wild	7	13150001	13455000	776.3263814	12	7	13200922	13209918	+	Sobic.007G087700
domestication_landrace_vs_wild	7	13150001	13455000	776.3263814	12	7	13208336	13217893	-	Sobic.007G087800
domestication_landrace_vs_wild	7	13150001	13455000	776.3263814	12	7	13232802	13241095	-	Sobic.007G087900
domestication_landrace_vs_wild	7	13150001	13455000	776.3263814	12	7	13266615	13277124	+	Sobic.007G088000
domestication_landrace_vs_wild	7	13150001	13455000	776.3263814	12	7	13291414	13308970	+	Sobic.007G088008
domestication_landrace_vs_wild	7	13150001	13455000	776.3263814	12	7	13305133	13311798	-	Sobic.007G088200
domestication_landrace_vs_wild	7	13495001	13520000	411.4974571	1	7	13487463	13496056	-	Sobic.007G088400
domestication_landrace_vs_wild	7	13495001	13520000	411.4974571	1	7	13498452	13508202	-	Sobic.007G088500
domestication_landrace_vs_wild	7	13560001	13755000	543.0679287	9	7	13589000	13599151	-	Sobic.007G088900
domestication_landrace_vs_wild	7	13560001	13755000	543.0679287	9	7	13638833	13643901	+	Sobic.007G089101
domestication_landrace_vs_wild	7	14125001	14160000	617.257191	3	7	14129551	14135773	+	Sobic.007G090200
domestication_landrace_vs_wild	7	14125001	14160000	617.257191	3	7	14134718	14140126	+	Sobic.007G090300
domestication_landrace_vs_wild	7	14125001	14160000	617.257191	3	7	14138530	14146425	-	Sobic.007G090400
domestication_landrace_vs_wild	7	19635001	19795000	485.8793585	4	7	19691500	19697859	+	Sobic.007G098000
domestication_landrace_vs_wild	7	19635001	19795000	485.8793585	4	7	19732467	19737431	+	Sobic.007G098050
domestication_landrace_vs_wild	7	19635001	19795000	485.8793585	4	7	19772643	19779178	+	Sobic.007G098125
domestication_landrace_vs_wild	7	19635001	19795000	485.8793585	4	7	19776905	19781273	+	Sobic.007G098200
domestication_landrace_vs_wild	7	20125001	20270000	442.254747	5	7	20141782	20171330	+	Sobic.007G098500
domestication_landrace_vs_wild	7	20335001	20360000	522.5148419	1	7	20357220	20362769	+	Sobic.007G098600
domestication_landrace_vs_wild	7	20935001	21080000	493.7436344	7	7	21011560	21015910	-	Sobic.007G098925
domestication_landrace_vs_wild	7	21945001	22225000	523.3073915	8	7	21960896	21965684	+	Sobic.007G099133
domestication_landrace_vs_wild	7	21945001	22225000	523.3073915	8	7	22061832	22088129	-	Sobic.007G099166
domestication_landrace_vs_wild	7	21945001	22225000	523.3073915	8	7	22167586	22176831	-	Sobic.007G099200
domestication_landrace_vs_wild	7	22915001	23155000	492.1342493	6	7	23122303	23127705	-	Sobic.007G099400
domestication_landrace_vs_wild	7	23810001	23835000	393.405609	1	7	23801698	23810622	+	Sobic.007G099966
domestication_landrace_vs_wild	7	23810001	23835000	393.405609	1	7	23818237	23822840	+	Sobic.007G100066
domestication_landrace_vs_wild	7	23810001	23835000	393.405609	1	7	23830956	23836926	+	Sobic.007G100275
domestication_landrace_vs_wild	7	25030001	25075000	544.4741423	4	7	25072969	25092772	-	Sobic.007G101300
domestication_landrace_vs_wild	7	27920001	27995000	481.2359861	2	7	27945377	28022421	+	Sobic.007G102151
domestication_landrace_vs_wild	7	32580001	32605000	409.3100765	1	7	32590384	32630187	-	Sobic.007G103600
domestication_landrace_vs_wild	7	41395001	41420000	435.2074224	1	7	41415817	41434493	-	Sobic.007G114000
domestication_landrace_vs_wild	7	47280001	47305000	455.8649944	1	7	47281608	47291875	+	Sobic.007G111600
domestication_landrace_vs_wild	7	47280001	47305000	455.8649944	1	7	47287633	47294160	-	Sobic.007G111500
domestication_landrace_vs_wild	7	48750001	48810000	480.4315306	3	7	48791650	48802786	-	Sobic.007G110700
domestication_landrace_vs_wild	7	49130001	49155000	431.1959175	1	7	49152106	49156755	+	Sobic.007G110233
domestication_landrace_vs_wild	7	49130001	49155000	431.1959175	1	7	49152756	49158533	+	Sobic.007G109900
domestication_landrace_vs_wild	7	49255001	49370000	481.6410953	6	7	49258243	49263238	-	Sobic.007G109800
domestication_landrace_vs_wild	7	49255001	49370000	481.6410953	6	7	49261798	49267448	+	Sobic.007G109833
domestication_landrace_vs_wild	7	49255001	49370000	481.6410953	6	7	49300243	49304362	-	Sobic.007G109600
domestication_landrace_vs_wild	7	49475001	49840000	727.2214658	14	7	49653284	49657544	+	Sobic.007G109200
domestication_landrace_vs_wild	7	49475001	49840000	727.2214658	14	7	49821811	49826904	+	Sobic.007G109000
domestication_landrace_vs_wild	7	49475001	49840000	727.2214658	14	7	49823988	49832817	+	Sobic.007G108900
domestication_landrace_vs_wild	7	49475001	49840000	727.2214658	14	7	49830417	49835417	+	Sobic.007G108700
domestication_landrace_vs_wild	7	49475001	49840000	727.2214658	14	7	49832069	49839096	-	Sobic.007G108500
domestication_landrace_vs_wild	7	49475001	49840000	727.2214658	14	7	49836165	49841321	-	Sobic.007G108633
domestication_landrace_vs_wild	7	49475001	49840000	727.2214658	14	7	49838655	49847589	-	Sobic.007G108400
domestication_landrace_vs_wild	7	49885001	49970000	434.2663869	2	7	49898274	49903955	-	Sobic.007G107983
domestication_landrace_vs_wild	7	49885001	49970000	434.2663869	2	7	49921965	49927478	+	Sobic.007G107850
domestication_landrace_vs_wild	7	50070001	50180000	540.4359585	6	7	50072453	50076950	+	Sobic.007G107500
domestication_landrace_vs_wild	7	50070001	50180000	540.4359585	6	7	50073437	50078030	-	Sobic.007G107400
domestication_landrace_vs_wild	7	50070001	50180000	540.4359585	6	7	50079151	50086492	+	Sobic.007G107200
domestication_landrace_vs_wild	7	50070001	50180000	540.4359585	6	7	50099725	50105170	+	Sobic.007G107100
domestication_landrace_vs_wild	7	50725001	50880000	646.5946825	12	7	50721843	50753852	-	Sobic.007G106700
domestication_landrace_vs_wild	7	50725001	50880000	646.5946825	12	7	50872918	50882504	-	Sobic.007G106500
domestication_landrace_vs_wild	7	50925001	51195000	578.1523577	11	7	51016437	51024091	+	Sobic.007G106400
domestication_landrace_vs_wild	7	50925001	51195000	578.1523577	11	7	51021604	51034294	+	Sobic.007G106300
domestication_landrace_vs_wild	7	50925001	51195000	578.1523577	11	7	51109172	51117456	-	Sobic.007G106200
domestication_landrace_vs_wild	7	50925001	51195000	578.1523577	11	7	51145238	51150441	+	Sobic.007G106050
domestication_landrace_vs_wild	7	50925001	51195000	578.1523577	11	7	51173457	51181317	+	Sobic.007G105900
domestication_landrace_vs_wild	7	50925001	51195000	578.1523577	11	7	51186684	51193042	-	Sobic.007G105800
domestication_landrace_vs_wild	7	50925001	51195000	578.1523577	11	7	51191457	51201403	-	Sobic.007G105700
domestication_landrace_vs_wild	7	52335001	52360000	389.0264132	1	7	52342654	52349746	-	Sobic.007G104000
domestication_landrace_vs_wild	7	52490001	52560000	409.2561556	2	7	52476664	52501798	-	Sobic.007G103800
domestication_landrace_vs_wild	7	52695001	52835000	619.739664	7	7	52802653	52815179	-	Sobic.007G114500
domestication_landrace_vs_wild	7	52695001	52835000	619.739664	7	7	52815147	52822870	-	Sobic.007G114600
domestication_landrace_vs_wild	7	53220001	53515000	708.5992894	17	7	53279977	53287574	+	Sobic.007G115100
domestication_landrace_vs_wild	7	53220001	53515000	708.5992894	17	7	53288576	53297691	+	Sobic.007G115200
domestication_landrace_vs_wild	7	53220001	53515000	708.5992894	17	7	53302376	53308639	+	Sobic.007G115300
domestication_landrace_vs_wild	7	53220001	53515000	708.5992894	17	7	53306839	53314525	-	Sobic.007G115400
domestication_landrace_vs_wild	7	53220001	53515000	708.5992894	17	7	53341534	53347193	+	Sobic.007G115500
domestication_landrace_vs_wild	7	53220001	53515000	708.5992894	17	7	53414469	53419923	+	Sobic.007G115600
domestication_landrace_vs_wild	7	53220001	53515000	708.5992894	17	7	53421577	53426721	+	Sobic.007G115700
domestication_landrace_vs_wild	7	53220001	53515000	708.5992894	17	7	53422722	53429694	-	Sobic.007G115801
domestication_landrace_vs_wild	7	53220001	53515000	708.5992894	17	7	53439768	53450396	-	Sobic.007G115900
domestication_landrace_vs_wild	7	53555001	53880000	652.8160204	18	7	53571868	53578263	-	Sobic.007G116000
domestication_landrace_vs_wild	7	53555001	53880000	652.8160204	18	7	53582162	53592228	-	Sobic.007G116100
domestication_landrace_vs_wild	7	53555001	53880000	652.8160204	18	7	53583960	53590974	+	Sobic.007G116150
domestication_landrace_vs_wild	7	53555001	53880000	652.8160204	18	7	53592060	53620752	-	Sobic.007G116200
domestication_landrace_vs_wild	7	53555001	53880000	652.8160204	18	7	53750440	53762424	-	Sobic.007G116400
domestication_landrace_vs_wild	7	53555001	53880000	652.8160204	18	7	53759906	53773383	+	Sobic.007G116500
domestication_landrace_vs_wild	7	53555001	53880000	652.8160204	18	7	53774031	53782339	+	Sobic.007G116600
domestication_landrace_vs_wild	7	53555001	53880000	652.8160204	18	7	53777862	53784067	-	Sobic.007G116700
domestication_landrace_vs_wild	7	53555001	53880000	652.8160204	18	7	53806136	53812151	-	Sobic.007G116733
domestication_landrace_vs_wild	7	54770001	54795000	376.3460921	1	7	54775952	54781898	-	Sobic.007G119750
domestication_landrace_vs_wild	7	54770001	54795000	376.3460921	1	7	54791714	54803006	-	Sobic.007G119800
domestication_landrace_vs_wild	7	57260001	57290000	597.5355501	2	7	57259874	57270835	-	Sobic.007G126500
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	57999228	58008708	-	Sobic.007G130200
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58010372	58020254	+	Sobic.007G130300
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58016612	58028777	+	Sobic.007G130400
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58024947	58031711	-	Sobic.007G130500
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58027966	58036476	-	Sobic.007G130600
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58045742	58050154	+	Sobic.007G130701
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58053704	58063454	+	Sobic.007G130800
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58064859	58074504	+	Sobic.007G130900
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58072171	58092130	+	Sobic.007G131000
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58093628	58110592	+	Sobic.007G131100
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58106696	58113221	+	Sobic.007G131200
domestication_landrace_vs_wild	7	58005001	58130000	533.5516621	5	7	58118969	58125158	-	Sobic.007G131300
domestication_landrace_vs_wild	7	58420001	58465000	875.7759408	5	7	58412844	58422660	+	Sobic.007G132000
domestication_landrace_vs_wild	7	59255001	59280000	464.3928874	1	7	59252346	59261073	-	Sobic.007G134400
domestication_landrace_vs_wild	7	60330001	60355000	385.6368955	1	7	60326099	60334173	+	Sobic.007G140900
domestication_landrace_vs_wild	7	61815001	61840000	408.8980951	1	7	61816465	61820971	+	Sobic.007G152200
domestication_landrace_vs_wild	7	61815001	61840000	408.8980951	1	7	61826751	61833033	-	Sobic.007G152300
domestication_landrace_vs_wild	7	62390001	62415000	408.9987805	1	7	62395497	62406943	+	Sobic.007G156200
domestication_landrace_vs_wild	7	62390001	62415000	408.9987805	1	7	62406929	62416413	-	Sobic.007G156300
domestication_landrace_vs_wild	7	64165001	64190000	477.4650509	1	7	64163863	64170922	+	Sobic.007G173150
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65146349	65152420	-	Sobic.007G184400
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65148499	65157594	+	Sobic.007G184500
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65154864	65161042	+	Sobic.007G184600
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65177960	65188116	+	Sobic.007G184700
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65187984	65196080	+	Sobic.007G184800
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65199104	65205805	-	Sobic.007G185000
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65204330	65210867	-	Sobic.007G185100
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65209735	65216177	-	Sobic.007G185200
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65214618	65219169	+	Sobic.007G185301
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65222836	65227276	-	Sobic.007G185400
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65227059	65234436	-	Sobic.007G185600
domestication_landrace_vs_wild	7	65150001	65235000	620.9122724	3	7	65233051	65245195	-	Sobic.007G185700
domestication_landrace_vs_wild	8	1560001	1585000	403.0239069	1	8	1554599	1561221	-	Sobic.008G018300
domestication_landrace_vs_wild	8	1560001	1585000	403.0239069	1	8	1560439	1565447	-	Sobic.008G018400
domestication_landrace_vs_wild	8	1560001	1585000	403.0239069	1	8	1567744	1575498	+	Sobic.008G018500
domestication_landrace_vs_wild	8	1560001	1585000	403.0239069	1	8	1584132	1591497	+	Sobic.008G018600
domestication_landrace_vs_wild	8	4570001	4595000	451.3850889	1	8	4557400	4571247	-	Sobic.008G045000
domestication_landrace_vs_wild	8	4570001	4595000	451.3850889	1	8	4575139	4579728	+	Sobic.008G045100
domestication_landrace_vs_wild	8	4570001	4595000	451.3850889	1	8	4577437	4583696	+	Sobic.008G045166
domestication_landrace_vs_wild	8	4570001	4595000	451.3850889	1	8	4583768	4588849	-	Sobic.008G045300
domestication_landrace_vs_wild	8	4570001	4595000	451.3850889	1	8	4589332	4595566	+	Sobic.008G045450
domestication_landrace_vs_wild	8	6210001	6235000	517.9461693	1	8	6212900	6218184	-	Sobic.008G058200
domestication_landrace_vs_wild	8	6210001	6235000	517.9461693	1	8	6214478	6222030	+	Sobic.008G058300
domestication_landrace_vs_wild	8	6210001	6235000	517.9461693	1	8	6229592	6265256	+	Sobic.008G058400
domestication_landrace_vs_wild	8	10070001	10095000	464.385838	1	8	10077506	10086586	+	Sobic.008G072850
domestication_landrace_vs_wild	8	11310001	11335000	398.3935925	1	8	11333007	11337781	+	Sobic.008G075400
domestication_landrace_vs_wild	8	11375001	11415000	464.5268816	2	8	11368836	11376647	+	Sobic.008G075500
domestication_landrace_vs_wild	8	11375001	11415000	464.5268816	2	8	11400726	11406705	-	Sobic.008G075533
domestication_landrace_vs_wild	8	11555001	11630000	432.0875584	2	8	11615232	11626250	-	Sobic.008G076200
domestication_landrace_vs_wild	8	11835001	11940000	514.7190075	7	8	11828952	11838771	-	Sobic.008G076800
domestication_landrace_vs_wild	8	11835001	11940000	514.7190075	7	8	11837323	11844564	-	Sobic.008G076900
domestication_landrace_vs_wild	8	12460001	12485000	416.2579533	1	8	12457828	12464906	-	Sobic.008G078200
domestication_landrace_vs_wild	8	15565001	15595000	410.5471064	2	8	15567606	15572936	-	Sobic.008G082200
domestication_landrace_vs_wild	8	52180001	52205000	401.0388228	1	8	52181361	52188602	-	Sobic.008G104702
domestication_landrace_vs_wild	8	52180001	52205000	401.0388228	1	8	52192895	52204432	-	Sobic.008G104801
domestication_landrace_vs_wild	8	52180001	52205000	401.0388228	1	8	52196758	52202528	+	Sobic.008G104900
domestication_landrace_vs_wild	8	53290001	53380000	480.3515634	4	8	53355779	53363474	+	Sobic.008G106900
domestication_landrace_vs_wild	8	53290001	53380000	480.3515634	4	8	53364501	53370794	-	Sobic.008G107000
domestication_landrace_vs_wild	8	53290001	53380000	480.3515634	4	8	53375512	53384453	+	Sobic.008G107100
domestication_landrace_vs_wild	8	56135001	56160000	391.4947381	1	8	56142347	56151449	+	Sobic.008G118700
domestication_landrace_vs_wild	8	56135001	56160000	391.4947381	1	8	56149072	56156569	+	Sobic.008G118800
domestication_landrace_vs_wild	8	56135001	56160000	391.4947381	1	8	56153189	56161085	-	Sobic.008G118900
domestication_landrace_vs_wild	9	645001	685000	530.6408367	4	9	654855	660961	-	Sobic.009G007100
domestication_landrace_vs_wild	9	645001	685000	530.6408367	4	9	661284	668041	-	Sobic.009G007200
domestication_landrace_vs_wild	9	645001	685000	530.6408367	4	9	664936	671321	-	Sobic.009G007300
domestication_landrace_vs_wild	9	1750001	1775000	373.6715504	1	9	1746333	1759162	+	Sobic.009G019100
domestication_landrace_vs_wild	9	1750001	1775000	373.6715504	1	9	1760470	1767466	+	Sobic.009G019200
domestication_landrace_vs_wild	9	1750001	1775000	373.6715504	1	9	1766741	1772558	+	Sobic.009G019301
domestication_landrace_vs_wild	9	3970001	3995000	369.7244375	1	9	3965470	3973529	+	Sobic.009G041000
domestication_landrace_vs_wild	9	3970001	3995000	369.7244375	1	9	3978141	3983158	-	Sobic.009G041100
domestication_landrace_vs_wild	9	3970001	3995000	369.7244375	1	9	3988718	3994696	-	Sobic.009G041200
domestication_landrace_vs_wild	9	3970001	3995000	369.7244375	1	9	3991452	3996299	-	Sobic.009G041301
domestication_landrace_vs_wild	9	4235001	4260000	488.452424	1	9	4230849	4235668	+	Sobic.009G044100
domestication_landrace_vs_wild	9	4235001	4260000	488.452424	1	9	4232585	4237621	-	Sobic.009G044200
domestication_landrace_vs_wild	9	4235001	4260000	488.452424	1	9	4255088	4266921	+	Sobic.009G044300
domestication_landrace_vs_wild	9	4575001	4635000	565.2425972	4	9	4574558	4584044	+	Sobic.009G048000
domestication_landrace_vs_wild	9	4575001	4635000	565.2425972	4	9	4593337	4601619	-	Sobic.009G048100
domestication_landrace_vs_wild	9	4575001	4635000	565.2425972	4	9	4624062	4629839	-	Sobic.009G048202
domestication_landrace_vs_wild	9	4575001	4635000	565.2425972	4	9	4626707	4635233	-	Sobic.009G048300
