comparison	Gene	max_xpclr	n_regions	total_merged_windows	Description
breeding_improved_vs_landrace	Sobic.001G134400	412.9541214	1	6	CHCH domain
breeding_improved_vs_landrace	Sobic.001G134500	412.9541214	1	6	Homoserine O-succinyltransferase
breeding_improved_vs_landrace	Sobic.001G134600	412.9541214	1	6	SpoU rRNA Methylase family
breeding_improved_vs_landrace	Sobic.001G134700	412.9541214	1	6	Ferredoxins are iron-sulfur proteins that transfer electrons in a wide variety of metabolic reactions
breeding_improved_vs_landrace	Sobic.001G134800	412.9541214	1	6	HPP family
breeding_improved_vs_landrace	Sobic.001G134900	412.9541214	1	6	Glycosyl transferase family 64 domain
breeding_improved_vs_landrace	Sobic.002G168000	410.381864	1	14	-
breeding_improved_vs_landrace	Sobic.002G168100	410.381864	1	14	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily
breeding_improved_vs_landrace	Sobic.002G168201	410.381864	1	14	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily
breeding_improved_vs_landrace	Sobic.002G168300	410.381864	1	14	DNA binding domain
breeding_improved_vs_landrace	Sobic.002G168400	410.381864	1	14	DNA binding domain
breeding_improved_vs_landrace	Sobic.002G168500	410.381864	1	14	NB-ARC domain
breeding_improved_vs_landrace	Sobic.009G143300	399.6201312	1	3	Leucine-rich repeat - CC (cysteine-containing) subfamily
breeding_improved_vs_landrace	Sobic.009G143400	399.6201312	1	3	Belongs to the GRAS family
breeding_improved_vs_landrace	Sobic.009G143500	399.6201312	1	3	Mediates both low-affinity uptake and efflux of sugar across the membrane
breeding_improved_vs_landrace	Sobic.007G129201	396.8817098	1	1	Domain of unknown function (DUF4228)
breeding_improved_vs_landrace	Sobic.007G129300	396.8817098	1	1	-
breeding_improved_vs_landrace	Sobic.003G326300	391.7374108	1	1	Plant lipid transfer protein / seed storage protein / trypsin-alpha amylase inhibitor domain family
breeding_improved_vs_landrace	Sobic.003G326400	391.7374108	1	1	F-Box protein
breeding_improved_vs_landrace	Sobic.003G326500	391.7374108	1	1	DNA-(Apurinic or apyrimidinic site) lyase
breeding_improved_vs_landrace	Sobic.003G326600	391.7374108	1	1	-
breeding_improved_vs_landrace	Sobic.003G326700	391.7374108	1	1	Belongs to the glycosyl hydrolase 17 family
breeding_improved_vs_landrace	Sobic.007G184600	385.1555945	1	6	Belongs to the eukaryotic ribosomal protein eL38 family
breeding_improved_vs_landrace	Sobic.007G184700	385.1555945	1	6	Plant protein of unknown function (DUF936)
breeding_improved_vs_landrace	Sobic.007G184800	385.1555945	1	6	basic region leucin zipper
breeding_improved_vs_landrace	Sobic.007G185000	385.1555945	1	6	Leucine Rich Repeat
breeding_improved_vs_landrace	Sobic.007G185100	385.1555945	1	6	Peptidyl-prolyl cis-trans isomerase
breeding_improved_vs_landrace	Sobic.007G185200	385.1555945	1	6	magnesium transporter
breeding_improved_vs_landrace	Sobic.007G185301	385.1555945	1	6	
breeding_improved_vs_landrace	Sobic.007G185400	385.1555945	1	6	-
breeding_improved_vs_landrace	Sobic.007G185600	385.1555945	1	6	Bicoid-interacting protein 3 (Bin3)
breeding_improved_vs_landrace	Sobic.007G185700	385.1555945	1	6	Group II intron splicing
breeding_improved_vs_landrace	Sobic.007G185801	385.1555945	1	6	EF-hand domain pair
breeding_improved_vs_landrace	Sobic.007G185900	385.1555945	1	6	IBR domain, a half RING-finger domain
breeding_improved_vs_landrace	Sobic.007G186000	385.1555945	1	6	Biotin and Thiamin Synthesis associated domain
breeding_improved_vs_landrace	Sobic.006G237400	383.6724602	1	2	Cyclic nucleotide-monophosphate binding domain
breeding_improved_vs_landrace	Sobic.006G237500	383.6724602	1	2	Pentacotripeptide-repeat region of PRORP
breeding_improved_vs_landrace	Sobic.006G237600	383.6724602	1	2	-
breeding_improved_vs_landrace	Sobic.006G237700	383.6724602	1	2	-
breeding_improved_vs_landrace	Sobic.006G237800	383.6724602	1	2	Sterile alpha motif (SAM) domain-containing protein
breeding_improved_vs_landrace	Sobic.006G237850	383.6724602	1	2	
breeding_improved_vs_landrace	Sobic.006G237900	383.6724602	1	2	Ubiquitin associated domain
breeding_improved_vs_landrace	Sobic.003G304800	382.0350067	1	1	Rhomboid family
breeding_improved_vs_landrace	Sobic.003G305000	382.0350067	1	1	TCP family transcription factor
breeding_improved_vs_landrace	Sobic.003G305050	382.0350067	1	1	
breeding_improved_vs_landrace	Sobic.003G305100	382.0350067	1	1	-
breeding_improved_vs_landrace	Sobic.003G305200	382.0350067	1	1	Glycerophosphoryl diester phosphodiesterase family
breeding_improved_vs_landrace	Sobic.003G305250	382.0350067	1	1	
breeding_improved_vs_landrace	Sobic.002G396100	381.5016077	1	10	Belongs to the cytochrome P450 family
breeding_improved_vs_landrace	Sobic.002G396200	381.5016077	1	10	Removes the formyl group from the N-terminal Met of newly synthesized proteins
breeding_improved_vs_landrace	Sobic.002G396300	381.5016077	1	10	Trypsin
breeding_improved_vs_landrace	Sobic.002G396400	381.5016077	1	10	GPI-anchored protein
breeding_improved_vs_landrace	Sobic.002G396500	381.5016077	1	10	Belongs to the PI3 PI4-kinase family
breeding_improved_vs_landrace	Sobic.002G396600	381.5016077	1	10	Protein of unknown function (DUF679)
breeding_improved_vs_landrace	Sobic.002G396700	381.5016077	1	10	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain
breeding_improved_vs_landrace	Sobic.002G396800	381.5016077	1	10	Endonuclease/Exonuclease/phosphatase family
breeding_improved_vs_landrace	Sobic.002G396900	381.5016077	1	10	-
breeding_improved_vs_landrace	Sobic.002G397001	381.5016077	1	10	cysteine-type peptidase activity
breeding_improved_vs_landrace	Sobic.002G397100	381.5016077	1	10	cysteine-type peptidase activity
breeding_improved_vs_landrace	Sobic.002G397300	381.5016077	1	10	cysteine-type peptidase activity
breeding_improved_vs_landrace	Sobic.002G397400	381.5016077	1	10	cysteine-type peptidase activity
breeding_improved_vs_landrace	Sobic.002G397500	381.5016077	1	10	isoform X1
breeding_improved_vs_landrace	Sobic.002G397600	381.5016077	1	10	Protein phosphatase 2C
breeding_improved_vs_landrace	Sobic.002G397650	381.5016077	1	10	MULE transposase domain
breeding_improved_vs_landrace	Sobic.002G397700	381.5016077	1	10	
breeding_improved_vs_landrace	Sobic.002G397900	381.5016077	1	10	39S ribosomal protein L46
breeding_improved_vs_landrace	Sobic.002G398000	381.5016077	1	10	May be involved in fusion of retrograde transport vesicles derived from an endocytic compartment with the Golgi complex
breeding_improved_vs_landrace	Sobic.002G398100	381.5016077	1	10	NB-ARC domain
breeding_improved_vs_landrace	Sobic.002G398200	381.5016077	1	10	NB-ARC domain
breeding_improved_vs_landrace	Sobic.002G398300	381.5016077	1	10	-
breeding_improved_vs_landrace	Sobic.002G398400	381.5016077	1	10	Belongs to the glycosyltransferase 8 family
breeding_improved_vs_landrace	Sobic.002G398500	381.5016077	1	10	Mo25-like
breeding_improved_vs_landrace	Sobic.002G398600	381.5016077	1	10	Belongs to the cytochrome P450 family
breeding_improved_vs_landrace	Sobic.003G175600	380.9273476	1	2	Plant protein of unknown function
breeding_improved_vs_landrace	Sobic.003G175633	380.9273476	1	2	
breeding_improved_vs_landrace	Sobic.007G030200	379.9874199	1	2	protein serine/threonine phosphatase activity
breeding_improved_vs_landrace	Sobic.007G030300	379.9874199	1	2	phosphatase 2C
breeding_improved_vs_landrace	Sobic.007G030400	379.9874199	1	2	Domain of unknown function (DUF4220)
breeding_improved_vs_landrace	Sobic.007G030502	379.9874199	1	2	Phosphate acyltransferases
breeding_improved_vs_landrace	Sobic.007G030600	379.9874199	1	2	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family
breeding_improved_vs_landrace	Sobic.007G030700	379.9874199	1	2	Triose-phosphate Transporter family
breeding_improved_vs_landrace	Sobic.007G030800	379.9874199	1	2	NHL repeat
breeding_improved_vs_landrace	Sobic.001G081200	376.8781703	1	2	TAF6 C-terminal HEAT repeat domain
breeding_improved_vs_landrace	Sobic.001G081300	376.8781703	1	2	Pentacotripeptide-repeat region of PRORP
breeding_improved_vs_landrace	Sobic.001G081400	376.8781703	1	2	arginine n-methyltransferase
breeding_improved_vs_landrace	Sobic.001G081475	376.8781703	1	2	
breeding_improved_vs_landrace	Sobic.001G081500	376.8781703	1	2	amino acid transport
breeding_improved_vs_landrace	Sobic.001G081600	376.8781703	1	2	protein serine/threonine phosphatase activity
breeding_improved_vs_landrace	Sobic.001G081700	376.8781703	1	2	SWI complex, BAF60b domains
breeding_improved_vs_landrace	Sobic.001G081800	376.8781703	1	2	Gibberellin regulated protein
breeding_improved_vs_landrace	Sobic.001G081900	376.8781703	1	2	Semialdehyde dehydrogenase, dimerisation domain
breeding_improved_vs_landrace	Sobic.001G082000	376.8781703	1	2	ZPR1 zinc-finger domain
breeding_improved_vs_landrace	Sobic.003G268700	375.6255599	1	15	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.003G268800	375.6255599	1	15	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.003G268900	375.6255599	1	15	Belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.003G269000	375.6255599	1	15	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.003G269100	375.6255599	1	15	AWPM-19-like family
breeding_improved_vs_landrace	Sobic.003G269200	375.6255599	1	15	-
breeding_improved_vs_landrace	Sobic.003G269300	375.6255599	1	15	Mediates both low-affinity uptake and efflux of sugar across the membrane
breeding_improved_vs_landrace	Sobic.003G269400	375.6255599	1	15	Protein present in Fab1, YOTB, Vac1, and EEA1
breeding_improved_vs_landrace	Sobic.003G269500	375.6255599	1	15	Belongs to the cytochrome P450 family
breeding_improved_vs_landrace	Sobic.003G269600	375.6255599	1	15	Belongs to the cytochrome P450 family
breeding_improved_vs_landrace	Sobic.003G269700	375.6255599	1	15	SAM dependent carboxyl methyltransferase
breeding_improved_vs_landrace	Sobic.003G269800	375.6255599	1	15	CRAL/TRIO domain
breeding_improved_vs_landrace	Sobic.003G269900	375.6255599	1	15	PA domain
breeding_improved_vs_landrace	Sobic.003G270000	375.6255599	1	15	
breeding_improved_vs_landrace	Sobic.003G270100	375.6255599	1	15	X-domain of DnaJ-containing
breeding_improved_vs_landrace	Sobic.003G270200	375.6255599	1	15	Dehydrin
breeding_improved_vs_landrace	Sobic.003G270300	375.6255599	1	15	Myb-like DNA-binding domain
breeding_improved_vs_landrace	Sobic.003G270400	375.6255599	1	15	RING-like zinc finger
breeding_improved_vs_landrace	Sobic.003G270500	375.6255599	1	15	Belongs to the FPP GGPP synthase family
breeding_improved_vs_landrace	Sobic.003G270600	375.6255599	1	15	Belongs to the adaptor complexes medium subunit family
breeding_improved_vs_landrace	Sobic.003G270700	375.6255599	1	15	Plant invertase/pectin methylesterase inhibitor
breeding_improved_vs_landrace	Sobic.003G270800	375.6255599	1	15	Major Facilitator Superfamily
breeding_improved_vs_landrace	Sobic.003G270900	375.6255599	1	15	-
breeding_improved_vs_landrace	Sobic.003G271000	375.6255599	1	15	
breeding_improved_vs_landrace	Sobic.003G271100	375.6255599	1	15	-
breeding_improved_vs_landrace	Sobic.003G271202	375.6255599	1	15	F-box Kelch-repeat protein
breeding_improved_vs_landrace	Sobic.003G271300	375.6255599	1	15	ABC-2 type transporter
breeding_improved_vs_landrace	Sobic.003G271400	375.6255599	1	15	Chloride channel protein
breeding_improved_vs_landrace	Sobic.003G271500	375.6255599	1	15	Domain of unknown function (DUF4666)
breeding_improved_vs_landrace	Sobic.003G271600	375.6255599	1	15	Cupin
breeding_improved_vs_landrace	Sobic.003G271700	375.6255599	1	15	-
breeding_improved_vs_landrace	Sobic.003G271800	375.6255599	1	15	response to water deprivation
breeding_improved_vs_landrace	Sobic.001G111340	367.3572977	1	14	Regulatory photoreceptor which exists in two forms that are reversibly interconvertible by light the Pr form that absorbs maximally in the red region of the spectrum and the Pfr form that absorbs maximally in the far-red region
breeding_improved_vs_landrace	Sobic.001G111420	367.3572977	1	14	Regulatory photoreceptor which exists in two forms that are reversibly interconvertible by light the Pr form that absorbs maximally in the red region of the spectrum and the Pfr form that absorbs maximally in the far-red region
breeding_improved_vs_landrace	Sobic.001G111460	367.3572977	1	14	Regulatory photoreceptor which exists in two forms that are reversibly interconvertible by light the Pr form that absorbs maximally in the red region of the spectrum and the Pfr form that absorbs maximally in the far-red region
breeding_improved_vs_landrace	Sobic.001G111500	367.3572977	1	14	Regulatory photoreceptor which exists in two forms that are reversibly interconvertible by light the Pr form that absorbs maximally in the red region of the spectrum and the Pfr form that absorbs maximally in the far-red region
breeding_improved_vs_landrace	Sobic.001G111600	367.3572977	1	14	Protein kinase domain
breeding_improved_vs_landrace	Sobic.001G111700	367.3572977	1	14	Serine aminopeptidase, S33
breeding_improved_vs_landrace	Sobic.001G111800	367.3572977	1	14	Dak2
breeding_improved_vs_landrace	Sobic.001G111900	367.3572977	1	14	
breeding_improved_vs_landrace	Sobic.001G112000	367.3572977	1	14	Dak2
breeding_improved_vs_landrace	Sobic.001G112100	367.3572977	1	14	Microtubule associated protein (MAP65/ASE1 family)
breeding_improved_vs_landrace	Sobic.001G112200	367.3572977	1	14	Hydrophobic seed protein
breeding_improved_vs_landrace	Sobic.001G112250	367.3572977	1	14	
breeding_improved_vs_landrace	Sobic.001G112300	367.3572977	1	14	Calcium-binding protein
breeding_improved_vs_landrace	Sobic.001G112350	367.3572977	1	14	
breeding_improved_vs_landrace	Sobic.001G112400	367.3572977	1	14	Cytochrome c oxidase assembly protein CtaG/Cox11
breeding_improved_vs_landrace	Sobic.001G112500	367.3572977	1	14	ZF-HD protein dimerisation region
breeding_improved_vs_landrace	Sobic.001G112600	367.3572977	1	14	Belongs to the actin family
breeding_improved_vs_landrace	Sobic.001G112700	367.3572977	1	14	Glutamine amidotransferase class-I
breeding_improved_vs_landrace	Sobic.001G112800	367.3572977	1	14	
breeding_improved_vs_landrace	Sobic.001G112900	367.3572977	1	14	Protein of unknown function (DUF760)
breeding_improved_vs_landrace	Sobic.001G113000	367.3572977	1	14	tRNA synthetases class II (D, K and N)
breeding_improved_vs_landrace	Sobic.001G113200	367.3572977	1	14	CHASE domain
breeding_improved_vs_landrace	Sobic.002G019500	364.5711489	1	2	-
breeding_improved_vs_landrace	Sobic.002G019600	364.5711489	1	2	-
breeding_improved_vs_landrace	Sobic.002G019750	364.5711489	1	2	F-box domain
breeding_improved_vs_landrace	Sobic.002G019900	364.5711489	1	2	alpha/beta hydrolase fold
breeding_improved_vs_landrace	Sobic.002G020000	364.5711489	1	2	Protein of unknown function (DUF1298)
breeding_improved_vs_landrace	Sobic.002G020100	364.5711489	1	2	Belongs to the chalcone stilbene synthases family
breeding_improved_vs_landrace	Sobic.001G085100	360.4407725	1	2	Predicted membrane protein
breeding_improved_vs_landrace	Sobic.001G085200	360.4407725	1	2	X8 domain
breeding_improved_vs_landrace	Sobic.001G085300	360.4407725	1	2	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
breeding_improved_vs_landrace	Sobic.001G085400	360.4407725	1	2	Ribosomal protein L13
breeding_improved_vs_landrace	Sobic.001G117400	359.7845994	1	7	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
breeding_improved_vs_landrace	Sobic.001G117500	359.7845994	1	7	Domain in histone families 1 and 5
breeding_improved_vs_landrace	Sobic.001G117600	359.7845994	1	7	PPR repeat
breeding_improved_vs_landrace	Sobic.001G117701	359.7845994	1	7	
breeding_improved_vs_landrace	Sobic.001G117800	359.7845994	1	7	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network
breeding_improved_vs_landrace	Sobic.001G117900	359.7845994	1	7	Belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.001G118000	359.7845994	1	7	Belongs to the PI3 PI4-kinase family
breeding_improved_vs_landrace	Sobic.001G118050	359.7845994	1	7	
breeding_improved_vs_landrace	Sobic.001G118100	359.7845994	1	7	CCT motif
breeding_improved_vs_landrace	Sobic.001G118200	359.7845994	1	7	CASP C terminal
breeding_improved_vs_landrace	Sobic.001G118300	359.7845994	1	7	Glycolipid transfer protein (GLTP)
