sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI576359_PI576359	-4114.542477000001	274	1%	-7.045371144	Chr03	miss50
PI576364_PI576364	-4117.797860700002	271	1%	-7.045371144	Chr03	miss50
PI576366_PI576366	-3945.6889648000006	264	1%	-7.045371144	Chr03	miss50
PI576373_PI576373	-4572.468271500004	301	1%	-7.045371144	Chr03	miss50
PI576375_PI576375	-15660.769413099992	1046	1%	-7.045371144	Chr03	miss50
PI576376_PI576376	-14020.756957999989	1145	1%	-7.045371144	Chr03	miss50
PI576380_PI576380	-6461.052247400003	440	1%	-7.045371144	Chr03	miss50
PI576381_PI576381	-5453.953127000003	373	1%	-7.045371144	Chr03	miss50
PI576385_PI576385	-12820.412727000003	856	1%	-7.045371144	Chr03	miss50
PI576386_PI576386	-4536.2538991	302	1%	-7.045371144	Chr03	miss50
PI576387_PI576387	-4264.555846800001	286	1%	-7.045371144	Chr03	miss50
PI576390_PI576390	-15881.494999299985	1062	1%	-7.045371144	Chr03	miss50
PI576391_PI576391	-4207.386712300001	282	1%	-7.045371144	Chr03	miss50
PI576393_PI576393	-4037.4167449999995	291	1%	-7.045371144	Chr03	miss50
PI576394_PI576394	-3916.835943600002	259	1%	-7.045371144	Chr03	miss50
PI576396_PI576396	-4528.831047599999	302	1%	-7.045371144	Chr03	miss50
PI576399_PI576399	-15131.949528799994	1031	1%	-7.045371144	Chr03	miss50
PI576401_PI576401	-15707.864866599997	1054	1%	-7.045371144	Chr03	miss50
PI576418_PI576418	-7924.005614900001	535	1%	-7.045371144	Chr03	miss50
PI576422_PI576422	-3881.7197301000024	250	1%	-7.045371144	Chr03	miss50
PI576425_PI576425	-14043.995363200003	1202	1%	-7.045371144	Chr03	miss50
PI576426_PI576426	-4328.680671	290	1%	-7.045371144	Chr03	miss50
PI576428_PI576428	-4413.1040079	289	1%	-7.045371144	Chr03	miss50
PI576434_PI576434	-4312.4215687	290	1%	-7.045371144	Chr03	miss50
PI576435_PI576435	-15283.98059649999	1027	1%	-7.045371144	Chr03	miss50
PI576437_PI576437	-4522.938967200001	297	1%	-7.045371144	Chr03	miss50
PI585291_PI585291	-11240.454410100005	1394	1%	-7.045371144	Chr03	miss50
PI585295_PI585295	-4287.973137399998	285	1%	-7.045371144	Chr03	miss50
PI595699_PI595699	-4085.751216999999	270	1%	-7.045371144	Chr03	miss50
PI595702_PI595702	-4140.0366181000045	273	1%	-7.045371144	Chr03	miss50
PI595714_PI595714	-4243.0966783	283	1%	-7.045371144	Chr03	miss50
PI595718_PI595718	-4546.271489900002	305	1%	-7.045371144	Chr03	miss50
PI595720_PI595720	-15436.561155099995	1043	1%	-7.045371144	Chr03	miss50
PI595739_PI595739	-4411.575682399998	289	1%	-7.045371144	Chr03	miss50
PI595740_PI595740	-4260.324828600003	315	1%	-7.045371144	Chr03	miss50
PI595741_PI595741	-12198.244268299992	814	1%	-7.045371144	Chr03	miss50
PI595743_PI595743	-13305.954773500005	1112	1%	-7.045371144	Chr03	miss50
PI595744_PI595744	-4008.4987778000004	267	1%	-7.045371144	Chr03	miss50
PI595745_PI595745	-4300.530757400002	284	1%	-7.045371144	Chr03	miss50
PI597945_PI597945	-15429.236945299996	1046	1%	-7.045371144	Chr03	miss50
PI597946_PI597946	-3745.6079125000015	252	1%	-7.045371144	Chr03	miss50
PI597949_PI597949	-3511.5922858999998	227	1%	-7.045371144	Chr03	miss50
PI597950_PI597950	-3260.8364253	216	1%	-7.045371144	Chr03	miss50
PI597951_PI597951	-8046.5402855	542	1%	-7.045371144	Chr03	miss50
PI597952_PI597952	-4020.743896600001	473	1%	-7.045371144	Chr03	miss50
PI597957_PI597957	-13675.936222499991	1159	1%	-7.045371144	Chr03	miss50
PI597958_PI597958	-4666.460941300001	304	1%	-7.045371144	Chr03	miss50
PI597960_PI597960	-7841.6750488	528	1%	-7.045371144	Chr03	miss50
PI597961_PI597961	-4355.833981600002	292	1%	-7.045371144	Chr03	miss50
PI597964_PI597964	-6890.5239279	469	1%	-7.045371144	Chr03	miss50
PI597965_PI597965	-4652.177246100002	316	1%	-7.045371144	Chr03	miss50
PI597966_PI597966	-4465.446773999998	298	1%	-7.045371144	Chr03	miss50
PI597967_PI597967	-4531.4213831	304	1%	-7.045371144	Chr03	miss50
PI597968_PI597968	-4462.984369999998	297	1%	-7.045371144	Chr03	miss50
PI597971_PI597971	-4390.248534299999	295	1%	-7.045371144	Chr03	miss50
PI597972_PI597972	-5691.318604200002	392	1%	-7.045371144	Chr03	miss50
PI597973_PI597973	-5878.569830000005	397	1%	-7.045371144	Chr03	miss50
PI597976_PI597976	-11977.142707199999	807	1%	-7.045371144	Chr03	miss50
PI597980_PI597980	-4299.6791958	285	1%	-7.045371144	Chr03	miss50
PI597982_PI597982	-4073.291984900001	277	1%	-7.045371144	Chr03	miss50
PI598069_PI598069	-15108.722059899996	1024	1%	-7.045371144	Chr03	miss50
PI598070_PI598070	-15160.498426099994	1062	1%	-7.045371144	Chr03	miss50
PI601816_PI601816	-4709.335936899999	308	1%	-7.045371144	Chr03	miss50
PI607931_PI607931	-3982.7900391000007	265	1%	-7.045371144	Chr03	miss50
PI609456_PI609456	-1949.3632858	131	1%	-7.045371144	Chr03	miss50
PI613536_PI613536	-3874.142815100001	256	1%	-7.045371144	Chr03	miss50
PI629034_PI629034	-4286.987303499999	280	1%	-7.045371144	Chr03	miss50
PI629040_PI629040	-15432.405890599985	1043	1%	-7.045371144	Chr03	miss50
PI629059_PI629059	-4195.207527600003	271	1%	-7.045371144	Chr03	miss50
PI641824_PI641824	-3729.5107472000027	292	1%	-7.045371144	Chr03	miss50
PI641836_PI641836	-4299.952636000002	282	1%	-7.045371144	Chr03	miss50
PI641849_PI641849	-4100.9428765	274	1%	-7.045371144	Chr03	miss50
PI641874_PI641874	-16044.559690500002	1071	1%	-7.045371144	Chr03	miss50
PI642791_PI642791	-4148.7504934000035	266	1%	-7.045371144	Chr03	miss50
PI642793_PI642793	-4249.089361700004	274	1%	-7.045371144	Chr03	miss50
PI642992_PI642992	-3802.4794954	255	1%	-7.045371144	Chr03	miss50
PI642998_PI642998	-2690.7451155	185	1%	-7.045371144	Chr03	miss50
PI651492_PI651492	-4302.912110799999	286	1%	-7.045371144	Chr03	miss50
PI651496_PI651496	-4243.007015300001	281	1%	-7.045371144	Chr03	miss50
PI653616_PI653616	-15188.448859099992	1053	1%	-7.045371144	Chr03	miss50
PI653617_PI653617	-4328.503660800001	288	1%	-7.045371144	Chr03	miss50
PI655970_PI655970	-4554.568364200002	292	1%	-7.045371144	Chr03	miss50
PI655971_PI655971	-15514.484497499996	1047	1%	-7.045371144	Chr03	miss50
PI655972_PI655972	-3918.6259790000026	254	1%	-7.045371144	Chr03	miss50
PI655973_PI655973	-12121.585328999996	810	1%	-7.045371144	Chr03	miss50
PI655974_PI655974	-4565.701664300003	301	1%	-7.045371144	Chr03	miss50
PI655975_PI655975	-16258.421024399995	1083	1%	-7.045371144	Chr03	miss50
PI655976_PI655976	-3853.2329181000023	251	1%	-7.045371144	Chr03	miss50
PI655977_PI655977	-4556.498534699997	302	1%	-7.045371144	Chr03	miss50
PI655978_PI655978	-16103.694713099998	1072	1%	-7.045371144	Chr03	miss50
PI655979_PI655979	-16316.769173899998	1087	1%	-7.045371144	Chr03	miss50
PI655980_PI655980	-6479.215336400002	445	1%	-7.045371144	Chr03	miss50
PI655981_PI655981	-11952.132446499993	791	1%	-7.045371144	Chr03	miss50
PI655982_PI655982	-4434.0166056000035	288	1%	-7.045371144	Chr03	miss50
PI655983_PI655983	-4330.850096700003	283	1%	-7.045371144	Chr03	miss50
PI655984_PI655984	-15269.748671000001	1032	1%	-7.045371144	Chr03	miss50
PI655985_PI655985	-4595.985842500001	298	1%	-7.045371144	Chr03	miss50
PI655986_PI655986	-4608.933107900002	299	1%	-7.045371144	Chr03	miss50
PI655987_PI655987	-4567.4545923000005	298	1%	-7.045371144	Chr03	miss50
PI655988_PI655988	-4633.088872400003	301	1%	-7.045371144	Chr03	miss50
PI655989_PI655989	-4653.803467600001	309	1%	-7.045371144	Chr03	miss50
PI655990_PI655990	-15425.647097399995	1032	1%	-7.045371144	Chr03	miss50
PI655991_PI655991	-5409.2225365999975	494	1%	-7.045371144	Chr03	miss50
PI655992_PI655992	-5018.832280400004	419	1%	-7.045371144	Chr03	miss50
PI655993_PI655993	-15293.747928899993	1082	1%	-7.045371144	Chr03	miss50
PI655994_PI655994	-4472.855225199999	425	1%	-7.045371144	Chr03	miss50
PI655995_PI655995	-2667.4960913999994	180	1%	-7.045371144	Chr03	miss50
PI655996_PI655996	-15736.949348299997	1058	1%	-7.045371144	Chr03	miss50
PI655997_PI655997	-15389.546025799995	1033	1%	-7.045371144	Chr03	miss50
PI655998_PI655998	-15959.565802599993	1069	1%	-7.045371144	Chr03	miss50
PI655999_PI655999	-4271.675051500003	300	1%	-7.045371144	Chr03	miss50
PI656000_PI656000	-4310.430366700004	280	1%	-7.045371144	Chr03	miss50
PI656001_PI656001	-4335.616212100001	287	1%	-7.045371144	Chr03	miss50
PI656002_PI656002	-3821.537597600004	246	1%	-7.045371144	Chr03	miss50
PI656003_PI656003	-4308.216802300002	280	1%	-7.045371144	Chr03	miss50
PI656004_PI656004	-16194.448860699991	1095	1%	-7.045371144	Chr03	miss50
PI656005_PI656005	-3973.244629600001	260	1%	-7.045371144	Chr03	miss50
PI656006_PI656006	-4164.8556452	281	1%	-7.045371144	Chr03	miss50
PI656007_PI656007	-4267.242367500001	294	1%	-7.045371144	Chr03	miss50
PI656008_PI656008	-4561.252927399999	311	1%	-7.045371144	Chr03	miss50
PI656009_PI656009	-4564.1176778	309	1%	-7.045371144	Chr03	miss50
PI656010_PI656010	-14931.547981399994	1079	1%	-7.045371144	Chr03	miss50
PI656011_PI656011	-4170.7177695	307	1%	-7.045371144	Chr03	miss50
PI656012_PI656012	-15281.996705999993	1042	1%	-7.045371144	Chr03	miss50
PI656013_PI656013	-4836.141843800001	471	1%	-7.045371144	Chr03	miss50
PI656014_PI656014	-4752.861694800004	535	1%	-7.045371144	Chr03	miss50
PI656015_PI656015	-12258.334350399993	810	1%	-7.045371144	Chr03	miss50
PI656016_PI656016	-15041.74231899999	998	1%	-7.045371144	Chr03	miss50
PI656017_PI656017	-16240.735474099998	1094	1%	-7.045371144	Chr03	miss50
PI656018_PI656018	-16175.197882499993	1085	1%	-7.045371144	Chr03	miss50
PI656019_PI656019	-4554.858398	298	1%	-7.045371144	Chr03	miss50
PI656020_PI656020	-4492.341312400002	301	1%	-7.045371144	Chr03	miss50
PI656021_PI656021	-14711.631964099988	1084	1%	-7.045371144	Chr03	miss50
PI656022_PI656022	-4712.829348600002	323	1%	-7.045371144	Chr03	miss50
PI656023_PI656023	-4118.946783100002	269	1%	-7.045371144	Chr03	miss50
PI656024_PI656024	-4570.085690200002	329	1%	-7.045371144	Chr03	miss50
PI656025_PI656025	-4467.525882099999	318	1%	-7.045371144	Chr03	miss50
PI656026_PI656026	-4717.460938499999	310	1%	-7.045371144	Chr03	miss50
PI656027_PI656027	-4428.521483899998	310	1%	-7.045371144	Chr03	miss50
PI656028_PI656028	-4230.0952177000045	289	1%	-7.045371144	Chr03	miss50
PI656029_PI656029	-14473.417851100003	1035	1%	-7.045371144	Chr03	miss50
PI656031_PI656031	-4415.7304685	302	1%	-7.045371144	Chr03	miss50
PI656032_PI656032	-5661.533083499999	650	1%	-7.045371144	Chr03	miss50
PI656033_PI656033	-15773.160280600001	1062	1%	-7.045371144	Chr03	miss50
PI656034_PI656034	-5857.982057699997	662	1%	-7.045371144	Chr03	miss50
PI656035_PI656035	-4198.904481600001	281	1%	-7.045371144	Chr03	miss50
PI656036_PI656036	-4389.7802703	312	1%	-7.045371144	Chr03	miss50
PI656037_PI656037	-4563.4877903	313	1%	-7.045371144	Chr03	miss50
PI656038_PI656038	-4019.179443200004	311	1%	-7.045371144	Chr03	miss50
PI656039_PI656039	-4518.420895000001	312	1%	-7.045371144	Chr03	miss50
PI656040_PI656040	-15234.92297999999	1109	1%	-7.045371144	Chr03	miss50
PI656041_PI656041	-16130.4083287	1088	1%	-7.045371144	Chr03	miss50
PI656042_PI656042	-15349.327277799988	1133	1%	-7.045371144	Chr03	miss50
PI656043_PI656043	-4448.1791975	297	1%	-7.045371144	Chr03	miss50
PI656044_PI656044	-4677.321783600002	305	1%	-7.045371144	Chr03	miss50
PI656046_PI656046	-4381.379402500003	299	1%	-7.045371144	Chr03	miss50
PI656047_PI656047	-4144.7123974	285	1%	-7.045371144	Chr03	miss50
PI656048_PI656048	-4357.047607800002	291	1%	-7.045371144	Chr03	miss50
PI656049_PI656049	-4637.745606800003	433	1%	-7.045371144	Chr03	miss50
PI656050_PI656050	-3914.1354387000006	283	1%	-7.045371144	Chr03	miss50
PI656051_PI656051	-4424.5561511	292	1%	-7.045371144	Chr03	miss50
PI656052_PI656052	-4600.026371500001	320	1%	-7.045371144	Chr03	miss50
PI656053_PI656053	-4352.454108700006	291	1%	-7.045371144	Chr03	miss50
PI656054_PI656054	-4635.9648395	339	1%	-7.045371144	Chr03	miss50
PI656055_PI656055	-6743.708988200003	492	1%	-7.045371144	Chr03	miss50
PI656056_PI656056	-6965.766114900002	469	1%	-7.045371144	Chr03	miss50
PI656057_PI656057	-5067.839968899999	484	1%	-7.045371144	Chr03	miss50
PI656058_PI656058	-3992.9768053000007	281	1%	-7.045371144	Chr03	miss50
PI656059_PI656059	-4542.4260245	306	1%	-7.045371144	Chr03	miss50
PI656060_PI656060	-4560.385748000002	311	1%	-7.045371144	Chr03	miss50
PI656061_PI656061	-4537.215092400002	300	1%	-7.045371144	Chr03	miss50
PI656062_PI656062	-4286.696773600001	314	1%	-7.045371144	Chr03	miss50
PI656063_PI656063	-5059.738526900002	464	1%	-7.045371144	Chr03	miss50
PI656064_PI656064	-16056.828492399998	1082	1%	-7.045371144	Chr03	miss50
PI656065_PI656065	-11975.23278979999	797	1%	-7.045371144	Chr03	miss50
PI656066_PI656066	-5324.288947600005	383	1%	-7.045371144	Chr03	miss50
PI656067_PI656067	-13597.1380646	1040	1%	-7.045371144	Chr03	miss50
PI656068_PI656068	-6319.538577200001	463	1%	-7.045371144	Chr03	miss50
PI656069_PI656069	-4811.4986626000045	365	1%	-7.045371144	Chr03	miss50
PI656070_PI656070	-4186.579953900001	300	1%	-7.045371144	Chr03	miss50
PI656071_PI656071	-4342.226556999998	283	1%	-7.045371144	Chr03	miss50
PI656072_PI656072	-16108.998908800013	1089	1%	-7.045371144	Chr03	miss50
PI656073_PI656073	-15161.969608000001	1022	1%	-7.045371144	Chr03	miss50
PI656074_PI656074	-5153.380550499998	395	1%	-7.045371144	Chr03	miss50
PI656075_PI656075	-4232.5546908000015	299	1%	-7.045371144	Chr03	miss50
PI656076_PI656076	-4473.9978	325	1%	-7.045371144	Chr03	miss50
PI656077_PI656077	-5891.488280600001	614	1%	-7.045371144	Chr03	miss50
PI656078_PI656078	-2531.4589833000005	185	1%	-7.045371144	Chr03	miss50
PI656079_PI656079	-14046.769654599995	1017	1%	-7.045371144	Chr03	miss50
PI656080_PI656080	-4025.3491273000013	284	1%	-7.045371144	Chr03	miss50
PI656081_PI656081	-3537.2294970000007	250	1%	-7.045371144	Chr03	miss50
PI656082_PI656082	-15546.417115000002	1057	1%	-7.045371144	Chr03	miss50
PI656083_PI656083	-5643.376709299998	703	1%	-7.045371144	Chr03	miss50
PI656085_PI656085	-4414.2007449	391	1%	-7.045371144	Chr03	miss50
PI656086_PI656086	-6010.116704000004	428	1%	-7.045371144	Chr03	miss50
PI656087_PI656087	-3676.9211388000017	251	1%	-7.045371144	Chr03	miss50
PI656088_PI656088	-15177.251345999997	1046	1%	-7.045371144	Chr03	miss50
PI656089_PI656089	-14801.748901999994	1060	1%	-7.045371144	Chr03	miss50
PI656090_PI656090	-4517.801941300004	309	1%	-7.045371144	Chr03	miss50
PI656091_PI656091	-13624.2847911	1136	1%	-7.045371144	Chr03	miss50
PI656092_PI656092	-15835.928838500005	1061	1%	-7.045371144	Chr03	miss50
PI656093_PI656093	-7922.6862814999995	546	1%	-7.045371144	Chr03	miss50
PI656094_PI656094	-11728.095342999988	781	1%	-7.045371144	Chr03	miss50
PI656095_PI656095	-6213.0498098000035	428	1%	-7.045371144	Chr03	miss50
PI656096_PI656096	-6586.899660800004	449	1%	-7.045371144	Chr03	miss50
PI656097_PI656097	-4361.999017199999	288	1%	-7.045371144	Chr03	miss50
PI656098_PI656098	-4239.313717300001	301	1%	-7.045371144	Chr03	miss50
PI656099_PI656099	-4263.738275600001	298	1%	-7.045371144	Chr03	miss50
PI656100_PI656100	-4332.307613	301	1%	-7.045371144	Chr03	miss50
PI656101_PI656101	-12254.705938299998	818	1%	-7.045371144	Chr03	miss50
PI656102_PI656102	-3988.374203700003	262	1%	-7.045371144	Chr03	miss50
PI656103_PI656103	-4177.6718728000005	299	1%	-7.045371144	Chr03	miss50
PI656104_PI656104	-5780.443232099998	677	1%	-7.045371144	Chr03	miss50
PI656105_PI656105	-4262.900634000001	298	1%	-7.045371144	Chr03	miss50
PI656106_PI656106	-4314.783688499999	312	1%	-7.045371144	Chr03	miss50
PI656107_PI656107	-4946.1407466	445	1%	-7.045371144	Chr03	miss50
PI656108_PI656108	-4348.4682558	292	1%	-7.045371144	Chr03	miss50
PI656109_PI656109	-6590.712775300002	447	1%	-7.045371144	Chr03	miss50
PI656110_PI656110	-10931.686588100003	1206	1%	-7.045371144	Chr03	miss50
PI656111_PI656111	-4006.9496969999996	264	1%	-7.045371144	Chr03	miss50
PI656112_PI656112	-4513.658691200001	299	1%	-7.045371144	Chr03	miss50
PI656113_PI656113	-4200.433103400002	293	1%	-7.045371144	Chr03	miss50
PI656114_PI656114	-4309.323482599999	375	1%	-7.045371144	Chr03	miss50
PI656115_PI656115	-15158.035279599992	1048	1%	-7.045371144	Chr03	miss50
PI656116_PI656116	-5801.7404753	453	1%	-7.045371144	Chr03	miss50
PI656118_PI656118	-4222.298337799999	290	1%	-7.045371144	Chr03	miss50
PI656119_PI656119	-12887.771859099988	1048	1%	-7.045371144	Chr03	miss50
PI656120_PI656120	-4463.8351448	308	1%	-7.045371144	Chr03	miss50
PI656121_PI656121	-6311.205807399997	450	1%	-7.045371144	Chr03	miss50
PI659691_PI659691	-5650.6893931	546	1%	-7.045371144	Chr03	miss50
PI659694_PI659694	-4621.295169400003	316	1%	-7.045371144	Chr03	miss50
PI659695_PI659695	-4244.012695399998	308	1%	-7.045371144	Chr03	miss50
PI659696_PI659696	-4525.6645468000015	319	1%	-7.045371144	Chr03	miss50
PI659753_PI659753	-3990.232907800001	289	1%	-7.045371144	Chr03	miss50
