gene_id	gwas_chr	gwas_start	gwas_end	gwas_pvalue	gwas_peak_pos	gwas_n_snps	gwas_trait	gwas_condition	gwas_gene_chr	gwas_gene_start	gwas_gene_end	gwas_gene_strand	selection_V1	selection_V2	selection_V3	selection_V4	selection_V5	selection_V6	selection_V7	selection_V8	selection_V9	selection_Description	selection_condition
Sobic.002G218100	2	62287577	62367577	8.6e-06	62327577	1	X2021.HN.percentOi	HN	2	62299130	62305778	+	2	62241224	62334905	929.7767502	2	62299130	62305778	+	Sobic.002G218100	Spermidine synthase tetramerisation domain	balancing_wild_only
Sobic.002G218200	2	62287577	62367577	8.6e-06	62327577	1	X2021.HN.percentOi	HN	2	62301927	62308060	-	2	62241224	62334905	929.7767502	2	62301927	62308060	-	Sobic.002G218200	Belongs to the protein kinase superfamily	balancing_wild_only
Sobic.002G218300	2	62287577	62367577	8.6e-06	62327577	1	X2021.HN.percentOi	HN	2	62309453	62315152	+	2	62241224	62334905	929.7767502	2	62309453	62315152	+	Sobic.002G218300	-	balancing_wild_only
Sobic.002G218500	2	62287577	62367577	8.6e-06	62327577	1	X2021.HN.percentOi	HN	2	62317901	62328039	-	2	62241224	62334905	929.7767502	2	62317901	62328039	-	Sobic.002G218500	Lecithin:cholesterol acyltransferase	balancing_wild_only
Sobic.002G218600	2	62287577	62367577	8.6e-06	62327577	1	X2021.HN.percentOi	HN	2	62330961	62340374	+	2	62241224	62334905	929.7767502	2	62330961	62340374	+	Sobic.002G218600	Transcription factor regulating root and shoot growth via Pin3	balancing_wild_only
Sobic.002G220900	2	62532386	62612386	7.62e-06	62572386	1	X2020.HN.branchInternodeLengt	HN	2	62548546	62559852	+	2	62511584	62597518	1081.004716	2	62548546	62559852	+	Sobic.002G220900	-	balancing_wild_only
Sobic.002G221000	2	62532386	62612386	7.62e-06	62572386	1	X2020.HN.branchInternodeLengt	HN	2	62556162	62562625	+	2	62511584	62597518	1081.004716	2	62556162	62562625	+	Sobic.002G221000	PHD zinc finger	balancing_wild_only
Sobic.002G221100	2	62532386	62612386	7.62e-06	62572386	1	X2020.HN.branchInternodeLengt	HN	2	62559909	62565171	-	2	62511584	62597518	1081.004716	2	62559909	62565171	-	Sobic.002G221100	-	balancing_wild_only
Sobic.002G221300	2	62532386	62612386	7.62e-06	62572386	1	X2020.HN.branchInternodeLengt	HN	2	62571124	62577228	+	2	62511584	62597518	1081.004716	2	62571124	62577228	+	Sobic.002G221300	F-box-like	balancing_wild_only
Sobic.002G248400	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64907009	64915958	+	2	64869212	65004202	1121.64419	2	64907009	64915958	+	Sobic.002G248400	ENT	balancing_wild_only
Sobic.002G248600	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64912476	64920390	-	2	64869212	65004202	1121.64419	2	64912476	64920390	-	Sobic.002G248600	Bromodomain-containing protein	balancing_wild_only
Sobic.002G248700	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64917412	64923130	-	2	64869212	65004202	1121.64419	2	64917412	64923130	-	Sobic.002G248700	-	balancing_wild_only
Sobic.002G248800	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64919531	64924641	-	2	64869212	65004202	1121.64419	2	64919531	64924641	-	Sobic.002G248800	-	balancing_wild_only
Sobic.002G248900	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64921398	64927816	-	2	64869212	65004202	1121.64419	2	64921398	64927816	-	Sobic.002G248900	-	balancing_wild_only
Sobic.002G249000	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64924095	64932076	-	2	64869212	65004202	1121.64419	2	64924095	64932076	-	Sobic.002G249000	Domain of unknown function (DUF296)	balancing_wild_only
Sobic.002G249101	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64933621	64939672	-	2	64869212	65004202	1121.64419	2	64933621	64939672	-	Sobic.002G249101	NA	balancing_wild_only
Sobic.002G249200	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64935881	64945602	-	2	64869212	65004202	1121.64419	2	64935881	64945602	-	Sobic.002G249200	Membrane transport protein	balancing_wild_only
Sobic.002G249300	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64944547	64955668	-	2	64869212	65004202	1121.64419	2	64944547	64955668	-	Sobic.002G249300	Membrane transport protein	balancing_wild_only
Sobic.002G249400	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64954675	64965551	-	2	64869212	65004202	1121.64419	2	64954675	64965551	-	Sobic.002G249400	Membrane transport protein	balancing_wild_only
Sobic.002G249500	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64962565	64968267	+	2	64869212	65004202	1121.64419	2	64962565	64968267	+	Sobic.002G249500	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	balancing_wild_only
Sobic.002G249600	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64966916	64973837	-	2	64869212	65004202	1121.64419	2	64966916	64973837	-	Sobic.002G249600	Belongs to the protein kinase superfamily	balancing_wild_only
Sobic.002G249650	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64972110	64976481	-	2	64869212	65004202	1121.64419	2	64972110	64976481	-	Sobic.002G249650	Ribonuclease H protein	balancing_wild_only
Sobic.002G249700	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64975386	64982151	+	2	64869212	65004202	1121.64419	2	64975386	64982151	+	Sobic.002G249700	Belongs to the protein kinase superfamily	balancing_wild_only
Sobic.002G249800	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64978178	64985619	-	2	64869212	65004202	1121.64419	2	64978178	64985619	-	Sobic.002G249800	Belongs to the heat shock protein 70 family	balancing_wild_only
Sobic.002G249900	2	64910341	64990357	7.61e-07	64950357	2	X2020.HN.percentStarc	HN	2	64985012	64991710	-	2	64869212	65004202	1121.64419	2	64985012	64991710	-	Sobic.002G249900	NAD(P)H-binding	balancing_wild_only
Sobic.003G049600	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4582757	4594029	+	3	4486115	4797544	1913.770626	3	4582757	4594029	+	Sobic.003G049600	Belongs to the glycosyltransferase 2 family. Plant cellulose synthase subfamily	balancing_wild_only
Sobic.003G049700	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4591831	4601286	-	3	4486115	4797544	1913.770626	3	4591831	4601286	-	Sobic.003G049700	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	balancing_wild_only
Sobic.003G049750	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4606062	4611806	+	3	4486115	4797544	1913.770626	3	4606062	4611806	+	Sobic.003G049750	NA	balancing_wild_only
Sobic.003G049800	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4608608	4615833	+	3	4486115	4797544	1913.770626	3	4608608	4615833	+	Sobic.003G049800	Alba	balancing_wild_only
Sobic.003G050000	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4612239	4617947	+	3	4486115	4797544	1913.770626	3	4612239	4617947	+	Sobic.003G050000	Protein of unknown function, DUF393	balancing_wild_only
Sobic.003G050100	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4613331	4620980	-	3	4486115	4797544	1913.770626	3	4613331	4620980	-	Sobic.003G050100	Glycosyl hydrolases family 28	balancing_wild_only
Sobic.003G050200	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4616537	4621827	-	3	4486115	4797544	1913.770626	3	4616537	4621827	-	Sobic.003G050200	Embryo-specific protein 3, (ATS3)	balancing_wild_only
Sobic.003G050300	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4618304	4624149	-	3	4486115	4797544	1913.770626	3	4618304	4624149	-	Sobic.003G050300	Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily	balancing_wild_only
Sobic.003G050400	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4624292	4635388	+	3	4486115	4797544	1913.770626	3	4624292	4635388	+	Sobic.003G050400	Hydrolyzes glycerol-phospholipids at the terminal phosphodiesteric bond	balancing_wild_only
Sobic.003G050500	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4634495	4639390	-	3	4486115	4797544	1913.770626	3	4634495	4639390	-	Sobic.003G050500	basic region leucin zipper	balancing_wild_only
Sobic.003G050600	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4638485	4646189	+	3	4486115	4797544	1913.770626	3	4638485	4646189	+	Sobic.003G050600	Protein of unknown function (DUF4050)	balancing_wild_only
Sobic.003G050700	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4642724	4653439	+	3	4486115	4797544	1913.770626	3	4642724	4653439	+	Sobic.003G050700	Belongs to the DEAD box helicase family	balancing_wild_only
Sobic.003G050800	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4648702	4656322	-	3	4486115	4797544	1913.770626	3	4648702	4656322	-	Sobic.003G050800	Triose-phosphate Transporter family	balancing_wild_only
Sobic.003G050900	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4653384	4661609	+	3	4486115	4797544	1913.770626	3	4653384	4661609	+	Sobic.003G050900	ALG3 protein	balancing_wild_only
Sobic.003G051000	3	4585224	4665241	6.82e-06	4625241	2	X2021.HN.stemDiameterLowe	HN	3	4659893	4668502	+	3	4486115	4797544	1913.770626	3	4659893	4668502	+	Sobic.003G051000	-	balancing_wild_only
Sobic.003G052300	3	4757611	4889303	2.18e-06	4849233	10	X2020.LN.primaryBranchNumbe	LN	3	4762601	4771299	+	3	4486115	4797544	1913.770626	3	4762601	4771299	+	Sobic.003G052300	Raffinose synthase or seed imbibition protein Sip1	balancing_wild_only
Sobic.003G052400	3	4757611	4889303	2.18e-06	4849233	10	X2020.LN.primaryBranchNumbe	LN	3	4767076	4775532	+	3	4486115	4797544	1913.770626	3	4767076	4775532	+	Sobic.003G052400	UBA-like domain (DUF1421)	balancing_wild_only
Sobic.003G052500	3	4757611	4889303	2.18e-06	4849233	10	X2020.LN.primaryBranchNumbe	LN	3	4772049	4777782	-	3	4486115	4797544	1913.770626	3	4772049	4777782	-	Sobic.003G052500	Photosystem I reaction center subunit XI	balancing_wild_only
Sobic.003G052601	3	4757611	4889303	2.18e-06	4849233	10	X2020.LN.primaryBranchNumbe	LN	3	4788046	4796246	-	3	4486115	4797544	1913.770626	3	4788046	4796246	-	Sobic.003G052601	NA	balancing_wild_only
Sobic.003G052700	3	4757611	4889303	2.18e-06	4849233	10	X2020.LN.primaryBranchNumbe	LN	3	4797276	4806531	+	3	4486115	4797544	1913.770626	3	4797276	4806531	+	Sobic.003G052700	Allinase	balancing_wild_only
Sobic.003G075901	3	6455737	6535737	6.68e-06	6495737	1	X2020.LN.daysToFlowe	LN	3	6504891	6524499	-	3	6519995	6614926	1824.431641	3	6504891	6524499	-	Sobic.003G075901	transferase activity, transferring hexosyl groups	balancing_wild_only
Sobic.003G076001	3	6455737	6535737	6.68e-06	6495737	1	X2020.LN.daysToFlowe	LN	3	6522460	6527450	-	3	6519995	6614926	1824.431641	3	6522460	6527450	-	Sobic.003G076001	NA	balancing_wild_only
Sobic.003G076100	3	6455737	6535737	6.68e-06	6495737	1	X2020.LN.daysToFlowe	LN	3	6526254	6531704	-	3	6519995	6614926	1824.431641	3	6526254	6531704	-	Sobic.003G076100	Belongs to the UDP-glycosyltransferase family	balancing_wild_only
Sobic.003G076200	3	6455737	6535737	6.68e-06	6495737	1	X2020.LN.daysToFlowe	LN	3	6533870	6543974	-	3	6519995	6614926	1824.431641	3	6533870	6543974	-	Sobic.003G076200	POT family	balancing_wild_only
Sobic.003G150200	3	15894661	15974669	1.69e-06	15934661	2	X2020.LN.rachisDiameterLowe	LN	3	15891425	15898566	+	3	15781417	15912277	1589.545698	3	15891425	15898566	+	Sobic.003G150200	Serine aminopeptidase, S33	balancing_wild_only
Sobic.003G150400	3	15894661	15974669	1.69e-06	15934661	2	X2020.LN.rachisDiameterLowe	LN	3	15906331	15912552	+	3	15781417	15912277	1589.545698	3	15906331	15912552	+	Sobic.003G150400	Myb/SANT-like DNA-binding domain	balancing_wild_only
Sobic.003G163100	3	20423304	20503304	9.56e-06	20463304	1	X2020.thirdLeafLength.N	NR	3	20475963	20488681	+	3	20441714	20569337	1326.006571	3	20475963	20488681	+	Sobic.003G163100	Protein kinase domain	balancing_wild_only
Sobic.003G190000	3	57339550	57419550	8.72e-07	57379550	1	X2020.LN.leafAngleStandardDeviatio	LN	3	57329120	57342731	+	3	57294089	57406800	970.3877803	3	57329120	57342731	+	Sobic.003G190000	PPR repeat family	balancing_wild_only
Sobic.003G190100	3	57339550	57419550	8.72e-07	57379550	1	X2020.LN.leafAngleStandardDeviatio	LN	3	57350529	57360448	+	3	57294089	57406800	970.3877803	3	57350529	57360448	+	Sobic.003G190100	Peptidase C13 family	balancing_wild_only
Sobic.003G202600	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59552719	59562114	+	3	59517276	59688821	1616.804005	3	59552719	59562114	+	Sobic.003G202600	single-stranded telomeric DNA binding	balancing_wild_only
Sobic.003G202700	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59562633	59569033	-	3	59517276	59688821	1616.804005	3	59562633	59569033	-	Sobic.003G202700	PPR repeat	balancing_wild_only
Sobic.003G202800	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59575882	59583563	-	3	59517276	59688821	1616.804005	3	59575882	59583563	-	Sobic.003G202800	Holocarboxylase synthetase	balancing_wild_only
Sobic.003G202900	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59579811	59586336	+	3	59517276	59688821	1616.804005	3	59579811	59586336	+	Sobic.003G202900	-	balancing_wild_only
Sobic.003G203000	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59587198	59592576	+	3	59517276	59688821	1616.804005	3	59587198	59592576	+	Sobic.003G203000	One-helix protein	balancing_wild_only
Sobic.003G203100	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59589380	59597542	-	3	59517276	59688821	1616.804005	3	59589380	59597542	-	Sobic.003G203100	DYW family of nucleic acid deaminases	balancing_wild_only
Sobic.003G203200	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59597457	59601915	+	3	59517276	59688821	1616.804005	3	59597457	59601915	+	Sobic.003G203200	Arabinogalactan peptide	balancing_wild_only
Sobic.003G203300	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59600253	59609632	-	3	59517276	59688821	1616.804005	3	59600253	59609632	-	Sobic.003G203300	-	balancing_wild_only
Sobic.003G203400	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59615457	59624305	+	3	59517276	59688821	1616.804005	3	59615457	59624305	+	Sobic.003G203400	Protein kinase domain	balancing_wild_only
Sobic.003G203500	3	59558893	59638893	2.78e-06	59598893	1	X2020.rachisLength.N	NR	3	59628685	59640835	+	3	59517276	59688821	1616.804005	3	59628685	59640835	+	Sobic.003G203500	Belongs to the aldehyde dehydrogenase family	balancing_wild_only
Sobic.003G203600	3	59647488	59727488	1.98e-06	59687488	1	X2020.HN.tillersPerPlan	HN	3	59666456	59678171	+	3	59517276	59688821	1616.804005	3	59666456	59678171	+	Sobic.003G203600	Belongs to the aldehyde dehydrogenase family	balancing_wild_only
Sobic.003G203800	3	59647488	59727488	1.98e-06	59687488	1	X2020.HN.tillersPerPlan	HN	3	59684692	59690871	+	3	59517276	59688821	1616.804005	3	59684692	59690871	+	Sobic.003G203800	B3 domain-containing protein	balancing_wild_only
Sobic.003G203816	3	59647488	59727488	1.98e-06	59687488	1	X2020.HN.tillersPerPlan	HN	3	59687627	59692341	+	3	59517276	59688821	1616.804005	3	59687627	59692341	+	Sobic.003G203816	B3 domain-containing protein	balancing_wild_only
Sobic.003G226800	3	62677507	62757507	8.16e-06	62717507	1	X2020.medianLeafAngle.N	NR	3	62679658	62685769	+	3	62585122	62712536	1334.104665	3	62679658	62685769	+	Sobic.003G226800	Heat stress transcription factor C-1a	balancing_wild_only
Sobic.003G226900	3	62677507	62757507	8.16e-06	62717507	1	X2020.medianLeafAngle.N	NR	3	62695895	62704613	-	3	62585122	62712536	1334.104665	3	62695895	62704613	-	Sobic.003G226900	Belongs to the peptidase A1 family	balancing_wild_only
Sobic.003G226950	3	62677507	62757507	8.16e-06	62717507	1	X2020.medianLeafAngle.N	NR	3	62698265	62703443	+	3	62585122	62712536	1334.104665	3	62698265	62703443	+	Sobic.003G226950	NA	balancing_wild_only
Sobic.003G231800	3	63399252	63479252	9.5e-06	63439252	1	X2020.LN.primaryBranchNumbe	LN	3	63435268	63440133	+	3	63436547	63522386	953.0461767	3	63435268	63440133	+	Sobic.003G231800	DnaJ homolog subfamily C member 2	balancing_wild_only
Sobic.003G231800	3	63383626	63479868	2.77e-06	63439868	3	X2020.LN.stemDiameterLowe	LN	3	63435268	63440133	+	3	63436547	63522386	953.0461767	3	63435268	63440133	+	Sobic.003G231800	DnaJ homolog subfamily C member 2	balancing_wild_only
Sobic.003G231900	3	63399252	63479252	9.5e-06	63439252	1	X2020.LN.primaryBranchNumbe	LN	3	63438882	63454020	+	3	63436547	63522386	953.0461767	3	63438882	63454020	+	Sobic.003G231900	WD domain, G-beta repeat	balancing_wild_only
Sobic.003G231900	3	63383626	63479868	2.77e-06	63439868	3	X2020.LN.stemDiameterLowe	LN	3	63438882	63454020	+	3	63436547	63522386	953.0461767	3	63438882	63454020	+	Sobic.003G231900	WD domain, G-beta repeat	balancing_wild_only
Sobic.003G232001	3	63399252	63479252	9.5e-06	63439252	1	X2020.LN.primaryBranchNumbe	LN	3	63451368	63456036	-	3	63436547	63522386	953.0461767	3	63451368	63456036	-	Sobic.003G232001	NA	balancing_wild_only
Sobic.003G232001	3	63383626	63479868	2.77e-06	63439868	3	X2020.LN.stemDiameterLowe	LN	3	63451368	63456036	-	3	63436547	63522386	953.0461767	3	63451368	63456036	-	Sobic.003G232001	NA	balancing_wild_only
Sobic.003G232100	3	63399252	63479252	9.5e-06	63439252	1	X2020.LN.primaryBranchNumbe	LN	3	63455773	63462807	-	3	63436547	63522386	953.0461767	3	63455773	63462807	-	Sobic.003G232100	-	balancing_wild_only
Sobic.003G232100	3	63383626	63479868	2.77e-06	63439868	3	X2020.LN.stemDiameterLowe	LN	3	63455773	63462807	-	3	63436547	63522386	953.0461767	3	63455773	63462807	-	Sobic.003G232100	-	balancing_wild_only
Sobic.003G232200	3	63399252	63479252	9.5e-06	63439252	1	X2020.LN.primaryBranchNumbe	LN	3	63458913	63465873	-	3	63436547	63522386	953.0461767	3	63458913	63465873	-	Sobic.003G232200	AMP-binding enzyme	balancing_wild_only
Sobic.003G232200	3	63383626	63479868	2.77e-06	63439868	3	X2020.LN.stemDiameterLowe	LN	3	63458913	63465873	-	3	63436547	63522386	953.0461767	3	63458913	63465873	-	Sobic.003G232200	AMP-binding enzyme	balancing_wild_only
Sobic.003G232266	3	63399252	63479252	9.5e-06	63439252	1	X2020.LN.primaryBranchNumbe	LN	3	63464655	63469017	-	3	63436547	63522386	953.0461767	3	63464655	63469017	-	Sobic.003G232266	zinc-binding in reverse transcriptase	balancing_wild_only
Sobic.003G232266	3	63383626	63479868	2.77e-06	63439868	3	X2020.LN.stemDiameterLowe	LN	3	63464655	63469017	-	3	63436547	63522386	953.0461767	3	63464655	63469017	-	Sobic.003G232266	zinc-binding in reverse transcriptase	balancing_wild_only
Sobic.003G232400	3	63399252	63479252	9.5e-06	63439252	1	X2020.LN.primaryBranchNumbe	LN	3	63472256	63479204	-	3	63436547	63522386	953.0461767	3	63472256	63479204	-	Sobic.003G232400	Alpha/beta hydrolase family	balancing_wild_only
Sobic.003G232400	3	63383626	63479868	2.77e-06	63439868	3	X2020.LN.stemDiameterLowe	LN	3	63472256	63479204	-	3	63436547	63522386	953.0461767	3	63472256	63479204	-	Sobic.003G232400	Alpha/beta hydrolase family	balancing_wild_only
Sobic.003G246200	3	64800843	64880843	8.26e-06	64840843	1	X2020.HN.flagLeafWidt	HN	3	64819165	64825081	-	3	64819114	64902197	881.4218891	3	64819165	64825081	-	Sobic.003G246200	Protein of unknown function (DUF1645)	balancing_wild_only
Sobic.003G246200	3	64801888	64882699	2.1e-07	64841888	4	X2021.HN.percentStarc	HN	3	64819165	64825081	-	3	64819114	64902197	881.4218891	3	64819165	64825081	-	Sobic.003G246200	Protein of unknown function (DUF1645)	balancing_wild_only
Sobic.003G246200	3	64813094	64893094	9.26e-06	64853094	1	X2021.plantHeight.N	NR	3	64819165	64825081	-	3	64819114	64902197	881.4218891	3	64819165	64825081	-	Sobic.003G246200	Protein of unknown function (DUF1645)	balancing_wild_only
Sobic.003G246300	3	64800843	64880843	8.26e-06	64840843	1	X2020.HN.flagLeafWidt	HN	3	64823164	64828745	-	3	64819114	64902197	881.4218891	3	64823164	64828745	-	Sobic.003G246300	-	balancing_wild_only
Sobic.003G246300	3	64801888	64882699	2.1e-07	64841888	4	X2021.HN.percentStarc	HN	3	64823164	64828745	-	3	64819114	64902197	881.4218891	3	64823164	64828745	-	Sobic.003G246300	-	balancing_wild_only
Sobic.003G246300	3	64813094	64893094	9.26e-06	64853094	1	X2021.plantHeight.N	NR	3	64823164	64828745	-	3	64819114	64902197	881.4218891	3	64823164	64828745	-	Sobic.003G246300	-	balancing_wild_only
Sobic.003G246400	3	64800843	64880843	8.26e-06	64840843	1	X2020.HN.flagLeafWidt	HN	3	64841287	64846241	+	3	64819114	64902197	881.4218891	3	64841287	64846241	+	Sobic.003G246400	Ribosomal protein L7/L12 C-terminal domain	balancing_wild_only
