gene_id	gwas_chr	gwas_start	gwas_end	gwas_pvalue	gwas_peak_pos	gwas_n_snps	gwas_trait	gwas_condition	gwas_gene_chr	gwas_gene_start	gwas_gene_end	gwas_gene_strand	selection_V1	selection_V2	selection_V3	selection_V4	selection_V5	selection_V6	selection_V7	selection_V8	selection_V9	selection_Description	selection_condition
Sobic.009G238401	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61436940	61441956	+	9	61431548	61520463	1284.143132	9	61436940	61441956	+	Sobic.009G238401	-	balancing_landrace_only
Sobic.009G238500	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61441412	61446979	-	9	61431548	61520463	1284.143132	9	61441412	61446979	-	Sobic.009G238500	AP2 domain	balancing_landrace_only
Sobic.009G238500	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61441412	61446979	-	9	61431548	61520463	1284.143132	9	61441412	61446979	-	Sobic.009G238500	AP2 domain	balancing_landrace_only
Sobic.009G238500	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61441412	61446979	-	9	61431548	61520463	1284.143132	9	61441412	61446979	-	Sobic.009G238500	AP2 domain	balancing_landrace_only
Sobic.009G238500	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61441412	61446979	-	9	61431548	61520463	1284.143132	9	61441412	61446979	-	Sobic.009G238500	AP2 domain	balancing_landrace_only
Sobic.009G238500	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61441412	61446979	-	9	61431548	61520463	1284.143132	9	61441412	61446979	-	Sobic.009G238500	AP2 domain	balancing_landrace_only
Sobic.009G238600	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61454053	61461307	-	9	61431548	61520463	1284.143132	9	61454053	61461307	-	Sobic.009G238600	protein serine/threonine phosphatase activity	balancing_landrace_only
Sobic.009G238600	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61454053	61461307	-	9	61431548	61520463	1284.143132	9	61454053	61461307	-	Sobic.009G238600	protein serine/threonine phosphatase activity	balancing_landrace_only
Sobic.009G238600	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61454053	61461307	-	9	61431548	61520463	1284.143132	9	61454053	61461307	-	Sobic.009G238600	protein serine/threonine phosphatase activity	balancing_landrace_only
Sobic.009G238600	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61454053	61461307	-	9	61431548	61520463	1284.143132	9	61454053	61461307	-	Sobic.009G238600	protein serine/threonine phosphatase activity	balancing_landrace_only
Sobic.009G238600	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61454053	61461307	-	9	61431548	61520463	1284.143132	9	61454053	61461307	-	Sobic.009G238600	protein serine/threonine phosphatase activity	balancing_landrace_only
Sobic.009G238650	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61459012	61463890	+	9	61431548	61520463	1284.143132	9	61459012	61463890	+	Sobic.009G238650	NA	balancing_landrace_only
Sobic.009G238650	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61459012	61463890	+	9	61431548	61520463	1284.143132	9	61459012	61463890	+	Sobic.009G238650	NA	balancing_landrace_only
Sobic.009G238650	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61459012	61463890	+	9	61431548	61520463	1284.143132	9	61459012	61463890	+	Sobic.009G238650	NA	balancing_landrace_only
Sobic.009G238650	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61459012	61463890	+	9	61431548	61520463	1284.143132	9	61459012	61463890	+	Sobic.009G238650	NA	balancing_landrace_only
Sobic.009G238650	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61459012	61463890	+	9	61431548	61520463	1284.143132	9	61459012	61463890	+	Sobic.009G238650	NA	balancing_landrace_only
Sobic.009G238700	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61463945	61473053	-	9	61431548	61520463	1284.143132	9	61463945	61473053	-	Sobic.009G238700	DYW family of nucleic acid deaminases	balancing_landrace_only
Sobic.009G238700	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61463945	61473053	-	9	61431548	61520463	1284.143132	9	61463945	61473053	-	Sobic.009G238700	DYW family of nucleic acid deaminases	balancing_landrace_only
Sobic.009G238700	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61463945	61473053	-	9	61431548	61520463	1284.143132	9	61463945	61473053	-	Sobic.009G238700	DYW family of nucleic acid deaminases	balancing_landrace_only
Sobic.009G238700	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61463945	61473053	-	9	61431548	61520463	1284.143132	9	61463945	61473053	-	Sobic.009G238700	DYW family of nucleic acid deaminases	balancing_landrace_only
Sobic.009G238700	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61463945	61473053	-	9	61431548	61520463	1284.143132	9	61463945	61473053	-	Sobic.009G238700	DYW family of nucleic acid deaminases	balancing_landrace_only
Sobic.009G238800	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61469315	61476989	-	9	61431548	61520463	1284.143132	9	61469315	61476989	-	Sobic.009G238800	-	balancing_landrace_only
Sobic.009G238800	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61469315	61476989	-	9	61431548	61520463	1284.143132	9	61469315	61476989	-	Sobic.009G238800	-	balancing_landrace_only
Sobic.009G238800	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61469315	61476989	-	9	61431548	61520463	1284.143132	9	61469315	61476989	-	Sobic.009G238800	-	balancing_landrace_only
Sobic.009G238800	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61469315	61476989	-	9	61431548	61520463	1284.143132	9	61469315	61476989	-	Sobic.009G238800	-	balancing_landrace_only
Sobic.009G238800	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61469315	61476989	-	9	61431548	61520463	1284.143132	9	61469315	61476989	-	Sobic.009G238800	-	balancing_landrace_only
Sobic.009G238851	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61476696	61482570	-	9	61431548	61520463	1284.143132	9	61476696	61482570	-	Sobic.009G238851	NA	balancing_landrace_only
Sobic.009G238851	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61476696	61482570	-	9	61431548	61520463	1284.143132	9	61476696	61482570	-	Sobic.009G238851	NA	balancing_landrace_only
Sobic.009G238851	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61476696	61482570	-	9	61431548	61520463	1284.143132	9	61476696	61482570	-	Sobic.009G238851	NA	balancing_landrace_only
Sobic.009G238851	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61476696	61482570	-	9	61431548	61520463	1284.143132	9	61476696	61482570	-	Sobic.009G238851	NA	balancing_landrace_only
Sobic.009G238851	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61476696	61482570	-	9	61431548	61520463	1284.143132	9	61476696	61482570	-	Sobic.009G238851	NA	balancing_landrace_only
Sobic.009G238900	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61482453	61490563	+	9	61431548	61520463	1284.143132	9	61482453	61490563	+	Sobic.009G238900	Belongs to the isocitrate and isopropylmalate dehydrogenases family	balancing_landrace_only
Sobic.009G238900	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61482453	61490563	+	9	61431548	61520463	1284.143132	9	61482453	61490563	+	Sobic.009G238900	Belongs to the isocitrate and isopropylmalate dehydrogenases family	balancing_landrace_only
Sobic.009G238900	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61482453	61490563	+	9	61431548	61520463	1284.143132	9	61482453	61490563	+	Sobic.009G238900	Belongs to the isocitrate and isopropylmalate dehydrogenases family	balancing_landrace_only
Sobic.009G238900	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61482453	61490563	+	9	61431548	61520463	1284.143132	9	61482453	61490563	+	Sobic.009G238900	Belongs to the isocitrate and isopropylmalate dehydrogenases family	balancing_landrace_only
Sobic.009G238900	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61482453	61490563	+	9	61431548	61520463	1284.143132	9	61482453	61490563	+	Sobic.009G238900	Belongs to the isocitrate and isopropylmalate dehydrogenases family	balancing_landrace_only
Sobic.009G239000	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61488824	61493779	-	9	61431548	61520463	1284.143132	9	61488824	61493779	-	Sobic.009G239000	Agamous-like MADS-box protein AGL62	balancing_landrace_only
Sobic.009G239000	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61488824	61493779	-	9	61431548	61520463	1284.143132	9	61488824	61493779	-	Sobic.009G239000	Agamous-like MADS-box protein AGL62	balancing_landrace_only
Sobic.009G239000	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61488824	61493779	-	9	61431548	61520463	1284.143132	9	61488824	61493779	-	Sobic.009G239000	Agamous-like MADS-box protein AGL62	balancing_landrace_only
Sobic.009G239000	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61488824	61493779	-	9	61431548	61520463	1284.143132	9	61488824	61493779	-	Sobic.009G239000	Agamous-like MADS-box protein AGL62	balancing_landrace_only
Sobic.009G239000	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61488824	61493779	-	9	61431548	61520463	1284.143132	9	61488824	61493779	-	Sobic.009G239000	Agamous-like MADS-box protein AGL62	balancing_landrace_only
Sobic.009G239102	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61497292	61502075	+	9	61431548	61520463	1284.143132	9	61497292	61502075	+	Sobic.009G239102	Protein FAR1-RELATED SEQUENCE	balancing_landrace_only
Sobic.009G239102	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61497292	61502075	+	9	61431548	61520463	1284.143132	9	61497292	61502075	+	Sobic.009G239102	Protein FAR1-RELATED SEQUENCE	balancing_landrace_only
Sobic.009G239102	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61497292	61502075	+	9	61431548	61520463	1284.143132	9	61497292	61502075	+	Sobic.009G239102	Protein FAR1-RELATED SEQUENCE	balancing_landrace_only
Sobic.009G239102	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61497292	61502075	+	9	61431548	61520463	1284.143132	9	61497292	61502075	+	Sobic.009G239102	Protein FAR1-RELATED SEQUENCE	balancing_landrace_only
Sobic.009G239102	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61497292	61502075	+	9	61431548	61520463	1284.143132	9	61497292	61502075	+	Sobic.009G239102	Protein FAR1-RELATED SEQUENCE	balancing_landrace_only
Sobic.009G239301	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61502959	61507799	-	9	61431548	61520463	1284.143132	9	61502959	61507799	-	Sobic.009G239301	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen	balancing_landrace_only
Sobic.009G239301	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61502959	61507799	-	9	61431548	61520463	1284.143132	9	61502959	61507799	-	Sobic.009G239301	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen	balancing_landrace_only
Sobic.009G239301	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61502959	61507799	-	9	61431548	61520463	1284.143132	9	61502959	61507799	-	Sobic.009G239301	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen	balancing_landrace_only
Sobic.009G239301	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61502959	61507799	-	9	61431548	61520463	1284.143132	9	61502959	61507799	-	Sobic.009G239301	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen	balancing_landrace_only
Sobic.009G239301	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61502959	61507799	-	9	61431548	61520463	1284.143132	9	61502959	61507799	-	Sobic.009G239301	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen	balancing_landrace_only
Sobic.009G239351	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61506665	61511499	-	9	61431548	61520463	1284.143132	9	61506665	61511499	-	Sobic.009G239351	NA	balancing_landrace_only
Sobic.009G239351	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61506665	61511499	-	9	61431548	61520463	1284.143132	9	61506665	61511499	-	Sobic.009G239351	NA	balancing_landrace_only
Sobic.009G239351	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61506665	61511499	-	9	61431548	61520463	1284.143132	9	61506665	61511499	-	Sobic.009G239351	NA	balancing_landrace_only
Sobic.009G239351	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61506665	61511499	-	9	61431548	61520463	1284.143132	9	61506665	61511499	-	Sobic.009G239351	NA	balancing_landrace_only
Sobic.009G239351	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61506665	61511499	-	9	61431548	61520463	1284.143132	9	61506665	61511499	-	Sobic.009G239351	NA	balancing_landrace_only
Sobic.009G239400	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61518478	61523016	+	9	61431548	61520463	1284.143132	9	61518478	61523016	+	Sobic.009G239400	Bifunctional inhibitor lipid-transfer protein seed storage 2S albumin superfamily protein	balancing_landrace_only
Sobic.009G239400	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61518478	61523016	+	9	61431548	61520463	1284.143132	9	61518478	61523016	+	Sobic.009G239400	Bifunctional inhibitor lipid-transfer protein seed storage 2S albumin superfamily protein	balancing_landrace_only
Sobic.009G239400	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61518478	61523016	+	9	61431548	61520463	1284.143132	9	61518478	61523016	+	Sobic.009G239400	Bifunctional inhibitor lipid-transfer protein seed storage 2S albumin superfamily protein	balancing_landrace_only
Sobic.009G239400	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61518478	61523016	+	9	61431548	61520463	1284.143132	9	61518478	61523016	+	Sobic.009G239400	Bifunctional inhibitor lipid-transfer protein seed storage 2S albumin superfamily protein	balancing_landrace_only
Sobic.009G239400	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61518478	61523016	+	9	61431548	61520463	1284.143132	9	61518478	61523016	+	Sobic.009G239400	Bifunctional inhibitor lipid-transfer protein seed storage 2S albumin superfamily protein	balancing_landrace_only
Sobic.009G241801	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61659281	61665055	-	9	61660197	61745307	1216.198198	9	61659281	61665055	-	Sobic.009G241801	-	balancing_landrace_only
Sobic.009G241801	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61659281	61665055	-	9	61660197	61745307	1216.198198	9	61659281	61665055	-	Sobic.009G241801	-	balancing_landrace_only
Sobic.009G241801	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61659281	61665055	-	9	61660197	61745307	1216.198198	9	61659281	61665055	-	Sobic.009G241801	-	balancing_landrace_only
Sobic.009G241801	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61659281	61665055	-	9	61660197	61745307	1216.198198	9	61659281	61665055	-	Sobic.009G241801	-	balancing_landrace_only
Sobic.009G241801	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61659281	61665055	-	9	61660197	61745307	1216.198198	9	61659281	61665055	-	Sobic.009G241801	-	balancing_landrace_only
Sobic.009G241900	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61664906	61669973	-	9	61660197	61745307	1216.198198	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_landrace_only
Sobic.009G241900	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61664906	61669973	-	9	61660197	61745307	1216.198198	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_landrace_only
Sobic.009G241900	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61664906	61669973	-	9	61660197	61745307	1216.198198	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_landrace_only
Sobic.009G241900	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61664906	61669973	-	9	61660197	61745307	1216.198198	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_landrace_only
Sobic.009G241900	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61664906	61669973	-	9	61660197	61745307	1216.198198	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_landrace_only
Sobic.009G241967	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61666784	61671540	+	9	61660197	61745307	1216.198198	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_landrace_only
Sobic.009G241967	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61666784	61671540	+	9	61660197	61745307	1216.198198	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_landrace_only
Sobic.009G241967	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61666784	61671540	+	9	61660197	61745307	1216.198198	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_landrace_only
Sobic.009G241967	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61666784	61671540	+	9	61660197	61745307	1216.198198	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_landrace_only
Sobic.009G241967	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61666784	61671540	+	9	61660197	61745307	1216.198198	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_landrace_only
Sobic.009G242032	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61667652	61672957	-	9	61660197	61745307	1216.198198	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_landrace_only
Sobic.009G242032	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61667652	61672957	-	9	61660197	61745307	1216.198198	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_landrace_only
Sobic.009G242032	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61667652	61672957	-	9	61660197	61745307	1216.198198	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_landrace_only
Sobic.009G242032	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61667652	61672957	-	9	61660197	61745307	1216.198198	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_landrace_only
Sobic.009G242032	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61667652	61672957	-	9	61660197	61745307	1216.198198	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_landrace_only
Sobic.009G242100	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61672018	61681118	-	9	61660197	61745307	1216.198198	9	61672018	61681118	-	Sobic.009G242100	Protein CHUP1, chloroplastic	balancing_landrace_only
Sobic.009G242100	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61672018	61681118	-	9	61660197	61745307	1216.198198	9	61672018	61681118	-	Sobic.009G242100	Protein CHUP1, chloroplastic	balancing_landrace_only
Sobic.009G242100	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61672018	61681118	-	9	61660197	61745307	1216.198198	9	61672018	61681118	-	Sobic.009G242100	Protein CHUP1, chloroplastic	balancing_landrace_only
Sobic.009G242100	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61672018	61681118	-	9	61660197	61745307	1216.198198	9	61672018	61681118	-	Sobic.009G242100	Protein CHUP1, chloroplastic	balancing_landrace_only
Sobic.009G242100	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61672018	61681118	-	9	61660197	61745307	1216.198198	9	61672018	61681118	-	Sobic.009G242100	Protein CHUP1, chloroplastic	balancing_landrace_only
Sobic.009G242200	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61679465	61688936	+	9	61660197	61745307	1216.198198	9	61679465	61688936	+	Sobic.009G242200	Mitogen-activated protein kinase	balancing_landrace_only
Sobic.009G242200	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61679465	61688936	+	9	61660197	61745307	1216.198198	9	61679465	61688936	+	Sobic.009G242200	Mitogen-activated protein kinase	balancing_landrace_only
Sobic.009G242200	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61679465	61688936	+	9	61660197	61745307	1216.198198	9	61679465	61688936	+	Sobic.009G242200	Mitogen-activated protein kinase	balancing_landrace_only
Sobic.009G242200	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61679465	61688936	+	9	61660197	61745307	1216.198198	9	61679465	61688936	+	Sobic.009G242200	Mitogen-activated protein kinase	balancing_landrace_only
Sobic.009G242200	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61679465	61688936	+	9	61660197	61745307	1216.198198	9	61679465	61688936	+	Sobic.009G242200	Mitogen-activated protein kinase	balancing_landrace_only
Sobic.009G242250	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61691930	61697085	+	9	61660197	61745307	1216.198198	9	61691930	61697085	+	Sobic.009G242250	NA	balancing_landrace_only
Sobic.009G242250	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61691930	61697085	+	9	61660197	61745307	1216.198198	9	61691930	61697085	+	Sobic.009G242250	NA	balancing_landrace_only
Sobic.009G242250	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61691930	61697085	+	9	61660197	61745307	1216.198198	9	61691930	61697085	+	Sobic.009G242250	NA	balancing_landrace_only
Sobic.009G242250	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61691930	61697085	+	9	61660197	61745307	1216.198198	9	61691930	61697085	+	Sobic.009G242250	NA	balancing_landrace_only
Sobic.009G242250	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61691930	61697085	+	9	61660197	61745307	1216.198198	9	61691930	61697085	+	Sobic.009G242250	NA	balancing_landrace_only
Sobic.009G242300	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61700875	61705955	-	9	61660197	61745307	1216.198198	9	61700875	61705955	-	Sobic.009G242300	Belongs to the eukaryotic ribosomal protein P1 P2 family	balancing_landrace_only
Sobic.009G242300	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61700875	61705955	-	9	61660197	61745307	1216.198198	9	61700875	61705955	-	Sobic.009G242300	Belongs to the eukaryotic ribosomal protein P1 P2 family	balancing_landrace_only
Sobic.009G242300	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61700875	61705955	-	9	61660197	61745307	1216.198198	9	61700875	61705955	-	Sobic.009G242300	Belongs to the eukaryotic ribosomal protein P1 P2 family	balancing_landrace_only
Sobic.009G242300	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61700875	61705955	-	9	61660197	61745307	1216.198198	9	61700875	61705955	-	Sobic.009G242300	Belongs to the eukaryotic ribosomal protein P1 P2 family	balancing_landrace_only
Sobic.009G242300	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61700875	61705955	-	9	61660197	61745307	1216.198198	9	61700875	61705955	-	Sobic.009G242300	Belongs to the eukaryotic ribosomal protein P1 P2 family	balancing_landrace_only
Sobic.009G242400	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61705218	61711144	-	9	61660197	61745307	1216.198198	9	61705218	61711144	-	Sobic.009G242400	Belongs to the eukaryotic ribosomal protein eS12 family	balancing_landrace_only
Sobic.009G242400	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61705218	61711144	-	9	61660197	61745307	1216.198198	9	61705218	61711144	-	Sobic.009G242400	Belongs to the eukaryotic ribosomal protein eS12 family	balancing_landrace_only
Sobic.009G242400	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61705218	61711144	-	9	61660197	61745307	1216.198198	9	61705218	61711144	-	Sobic.009G242400	Belongs to the eukaryotic ribosomal protein eS12 family	balancing_landrace_only
Sobic.009G242400	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61705218	61711144	-	9	61660197	61745307	1216.198198	9	61705218	61711144	-	Sobic.009G242400	Belongs to the eukaryotic ribosomal protein eS12 family	balancing_landrace_only
Sobic.009G242400	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61705218	61711144	-	9	61660197	61745307	1216.198198	9	61705218	61711144	-	Sobic.009G242400	Belongs to the eukaryotic ribosomal protein eS12 family	balancing_landrace_only
Sobic.009G242501	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61709812	61715366	-	9	61660197	61745307	1216.198198	9	61709812	61715366	-	Sobic.009G242501	Protein of unknown function, DUF617	balancing_landrace_only
Sobic.009G242501	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61709812	61715366	-	9	61660197	61745307	1216.198198	9	61709812	61715366	-	Sobic.009G242501	Protein of unknown function, DUF617	balancing_landrace_only
Sobic.009G242501	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61709812	61715366	-	9	61660197	61745307	1216.198198	9	61709812	61715366	-	Sobic.009G242501	Protein of unknown function, DUF617	balancing_landrace_only
Sobic.009G242501	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61709812	61715366	-	9	61660197	61745307	1216.198198	9	61709812	61715366	-	Sobic.009G242501	Protein of unknown function, DUF617	balancing_landrace_only
